Year_x,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year_y,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality,League
2021,G,24,Yovel Zoosman,MAC,26.0,23.375,18.375,6.125,16.0,0.485,2.875,8.125,0.4349999999999999,3.25,5.25,0.7737499999999999,2.125,6.875,9.0,5.375,2.875,0.75,3.875,7.5,2019,G,6-7,198,Maccabi FOX Tel Aviv,Kfar Saba,"2019 NBA Draft, Undrafted",Israel,Israeli BSL
2019,G,19,Rod Tishman,MRL,34.0,21.75,18.375,6.125,16.75,0.45875,2.75,8.75,0.3925,3.375,5.75,0.7237499999999999,1.125,4.5,5.625,9.25,1.25,0.875,4.5,5.625,2019,G,6-6,198,Maccabi Rishon Lezion,Tel Aviv,"2011 NBA Draft, Undrafted",Israel,Israeli BSL
2020,G,27,Rod Tishman,MRL,29.0,21.125,18.0,6.125,16.0,0.4775,3.5,8.25,0.54125,2.25,3.375,0.80375,0.875,6.5,7.375,8.5,1.25,0.75,4.625,5.25,2019,G,6-6,198,Maccabi Rishon Lezion,Tel Aviv,"2011 NBA Draft, Undrafted",Israel,Israeli BSL
2021,G,32,Rod Tishman,MRL,27.0,20.875,13.75,5.25,16.25,0.4,1.625,7.0,0.2825,1.75,3.5,0.625,0.75,7.125,8.0,9.375,2.25,0.625,3.375,6.0,2019,G,6-6,198,Maccabi Rishon Lezion,Tel Aviv,"2011 NBA Draft, Undrafted",Israel,Israeli BSL
2022,G,25,Rod Tishman,IRO,27.0,21.375,13.75,4.875,13.5,0.4449999999999999,1.875,6.0,0.38,2.375,3.125,0.9375,2.25,5.75,8.0,6.875,1.75,0.375,3.125,5.75,2019,G,6-6,198,Maccabi Rishon Lezion,Tel Aviv,"2011 NBA Draft, Undrafted",Israel,Israeli BSL
2019,G,20,Spencer Weisz,ASH,26.0,37.125,18.125,6.5,16.0,0.51,3.0,9.75,0.3775,2.125,2.75,0.96375,2.5,5.375,7.875,7.5,4.25,0.25,2.375,4.75,2019,F,6-4,209,Hapoel Beer Sheva,Florham (NJ),"2017 NBA Draft, Undrafted",United StatesIsrael,Israeli BSL
2020,G,20,Spencer Weisz,BEER,28.0,38.625,21.75,7.5,19.125,0.48875,4.625,14.125,0.40625,2.25,3.25,0.8512500000000001,2.25,8.625,11.0,6.125,3.25,0.25,3.25,5.875,2019,F,6-4,209,Hapoel Beer Sheva,Florham (NJ),"2017 NBA Draft, Undrafted",United StatesIsrael,Israeli BSL
2021,F,11,Spencer Weisz,BEER,31.0,36.375,25.375,8.75,23.5,0.46375,5.875,16.75,0.44125,2.0,2.875,0.8724999999999999,3.0,8.0,11.0,7.75,3.5,0.125,3.375,5.125,2019,F,6-4,209,Hapoel Beer Sheva,Florham (NJ),"2017 NBA Draft, Undrafted",United StatesIsrael,Israeli BSL
2022,F,33,Spencer Weisz,HH,30.0,31.0,14.25,5.25,15.75,0.41625,3.125,11.125,0.34625,0.75,1.0,0.9375,2.0,7.125,9.0,4.875,2.625,0.125,2.0,4.875,2019,F,6-4,209,Hapoel Beer Sheva,Florham (NJ),"2017 NBA Draft, Undrafted",United StatesIsrael,Israeli BSL
2023,F,34,Spencer Weisz,HH,23.0,26.125,11.625,4.25,15.5,0.3425,2.5,12.0,0.26,0.625,0.875,0.8925,2.5,7.0,9.5,5.625,2.125,0.5,2.625,6.875,2019,F,6-4,209,Hapoel Beer Sheva,Florham (NJ),"2017 NBA Draft, Undrafted",United StatesIsrael,Israeli BSL
2019,G,21,Joaquin Szuchman,GAL,33.0,40.625,14.625,5.125,13.5,0.47,1.875,6.875,0.345,2.5,3.875,0.80375,0.625,7.375,8.0,7.625,3.25,0.25,4.75,6.875,2019,G,6-3,190,Hapoel Tel Aviv,Concordia,"2017 NBA Draft, Undrafted",ArgentinaIsrael,Israeli BSL
2020,G,36,Joaquin Szuchman,HAP,30.0,27.75,12.625,4.625,13.375,0.4312499999999999,1.875,7.75,0.305,1.5,2.125,0.885,2.0,7.0,9.0,4.375,3.125,0.125,3.375,9.375,2019,G,6-3,190,Hapoel Tel Aviv,Concordia,"2017 NBA Draft, Undrafted",ArgentinaIsrael,Israeli BSL
2021,G,20,Joaquin Szuchman,EIL,20.0,17.375,18.75,6.5,13.125,0.615,2.75,6.875,0.5075000000000001,3.0,4.375,0.875,1.75,9.25,11.0,3.875,2.375,0.25,3.25,9.75,2019,G,6-3,190,Hapoel Tel Aviv,Concordia,"2017 NBA Draft, Undrafted",ArgentinaIsrael,Israeli BSL
2022,G,16,Joaquin Szuchman,EIL,27.0,30.75,23.5,9.0,19.625,0.5700000000000001,2.5,7.0,0.4325,3.125,4.625,0.8575,3.5,10.25,13.75,4.875,3.375,0.375,5.25,6.75,2019,G,6-3,190,Hapoel Tel Aviv,Concordia,"2017 NBA Draft, Undrafted",ArgentinaIsrael,Israeli BSL
2023,G,17,Joaquin Szuchman,BEER,28.0,27.0,22.125,7.5,17.375,0.54,3.875,11.0,0.43875,3.125,4.375,0.90875,2.25,8.25,10.5,5.125,2.125,0.25,3.625,6.875,2019,G,6-3,190,Hapoel Tel Aviv,Concordia,"2017 NBA Draft, Undrafted",ArgentinaIsrael,Israeli BSL
2019,G,22,Avi Ben-Chimol,EIL,36.0,38.5,13.875,5.25,11.125,0.5825,1.25,3.0,0.53625,2.125,2.875,0.92625,0.375,3.625,4.125,14.25,2.75,0.0,6.125,4.125,2019,G,6-5,198,Hapoel Eilat,Kfar Saba,"2007 NBA Draft, Undrafted",Israel,Israeli BSL
2020,G,28,Avi Ben-Chimol,EIL,25.0,30.75,17.625,6.875,13.875,0.61625,1.375,3.75,0.4599999999999999,2.5,3.25,0.985,0.875,3.375,4.25,14.125,1.625,0.25,7.5,6.0,2019,G,6-5,198,Hapoel Eilat,Kfar Saba,"2007 NBA Draft, Undrafted",Israel,Israeli BSL
2019,G,23,Tom Maayan,ASH,20.0,28.75,11.25,3.75,11.625,0.4075,1.875,6.375,0.3575,1.875,4.625,0.5,2.375,5.0,7.25,12.5,4.25,0.25,5.375,8.625,2020,G,6-2,175,Hapoel Beer Sheva,Galilee,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2021,G,32,Tom Maayan,BEER,30.0,9.875,12.75,4.375,13.0,0.41625,2.75,9.875,0.3525,1.25,2.0,0.78125,1.5,4.125,5.625,10.875,5.125,0.0,2.75,9.125,2020,G,6-2,175,Hapoel Beer Sheva,Galilee,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2022,G,28,Tom Maayan,GAL,24.0,14.125,9.75,3.25,14.5,0.28375,2.0,9.25,0.2675,1.125,2.25,0.625,1.5,5.125,6.625,8.0,4.25,0.0,3.125,9.0,2020,G,6-2,175,Hapoel Beer Sheva,Galilee,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2019,G,24,Nitzan Hanochi,BHS,29.0,19.5,11.125,4.0,11.875,0.42125,2.125,7.0,0.3775,1.0,2.0,0.66625,0.875,5.75,6.625,3.75,2.0,0.0,3.375,8.5,2020,G,6-5,-,Bnei Herzelia,Kfar Saba,"2008 NBA Draft, Undrafted",Israel,Israeli BSL
2021,G,35,Nitzan Hanochi,BHS,22.0,10.875,9.375,3.75,12.625,0.375,1.875,9.125,0.25875,0.0,0.0,0.0,0.625,7.875,8.5,6.625,1.625,0.0,2.875,8.125,2020,G,6-5,-,Bnei Herzelia,Kfar Saba,"2008 NBA Draft, Undrafted",Israel,Israeli BSL
2019,F,1,Diamon Simpson,MRL,29.0,23.625,33.125,13.625,25.75,0.6625000000000001,0.0,0.5,0.0,5.75,13.5,0.53375,7.875,15.75,23.625,3.625,2.125,3.0,3.75,9.25,2019,F,6-7,230,Ironi Nahariya,Hayward (CA),"2009 NBA Draft, Undrafted",United States,Israeli BSL
2020,F,2,Diamon Simpson,NAH,14.0,27.5,32.0,13.0,22.625,0.7224999999999999,0.0,0.0,0.0,5.875,12.125,0.605,6.0,13.5,19.5,2.75,3.25,4.125,4.625,6.875,2019,F,6-7,230,Ironi Nahariya,Hayward (CA),"2009 NBA Draft, Undrafted",United States,Israeli BSL
2022,C,14,Diamon Simpson,MRL,19.0,31.625,23.25,9.75,17.5,0.69625,0.0,0.125,0.0,3.75,9.625,0.4875,7.0,12.125,19.125,1.625,2.875,1.875,3.125,5.625,2019,F,6-7,230,Ironi Nahariya,Hayward (CA),"2009 NBA Draft, Undrafted",United States,Israeli BSL
2019,F,2,Elijah Bryant,EIL,36.0,40.0,32.875,12.0,21.625,0.6975,2.5,6.875,0.44875,6.375,8.25,0.95875,3.125,7.5,10.625,4.75,2.625,0.625,3.75,5.375,2019,G,6-5,210,Maccabi FOX Tel Aviv,Hoschton (GA),"2018 NBA Draft, Undrafted",United States,Israeli BSL
2020,G,15,Elijah Bryant,MAC,22.0,29.375,24.375,9.0,21.75,0.52125,2.0,7.5,0.3275,4.25,5.375,1.005,2.125,9.125,11.25,5.5,3.75,0.25,3.75,7.75,2019,G,6-5,210,Maccabi FOX Tel Aviv,Hoschton (GA),"2018 NBA Draft, Undrafted",United States,Israeli BSL
2021,G,4,Elijah Bryant,MAC,18.0,29.0,35.125,13.375,24.125,0.6925000000000001,4.125,9.875,0.525,4.125,5.0,1.03625,1.125,8.75,9.875,7.25,2.25,0.625,4.625,6.625,2019,G,6-5,210,Maccabi FOX Tel Aviv,Hoschton (GA),"2018 NBA Draft, Undrafted",United States,Israeli BSL
2019,F,3,Jordan Swing,BEER,36.0,35.75,32.5,10.875,25.625,0.53,4.5,12.25,0.46375,6.125,7.375,1.04375,3.0,8.75,11.75,6.75,2.25,0.5,4.5,5.0,2019,F,6-6,200,Maccabi Rishon Lezion,Vestavia Hills (AL),"2014 NBA Draft, Undrafted",United States,Israeli BSL
2020,F,6,Jordan Swing,MRL,19.0,33.0,27.25,10.0,21.75,0.5700000000000001,4.25,11.25,0.4649999999999999,3.25,3.625,1.125,1.625,8.0,9.75,4.25,2.25,0.5,3.5,5.25,2019,F,6-6,200,Maccabi Rishon Lezion,Vestavia Hills (AL),"2014 NBA Draft, Undrafted",United States,Israeli BSL
2019,F,4,Daequan Cook,IRO,29.0,39.75,32.125,10.625,27.375,0.4875,6.125,16.75,0.4549999999999999,4.625,5.75,1.01125,1.25,6.75,8.125,2.75,1.75,0.375,1.75,3.875,2019,G,6-5,205,Ironi Nes Ziona,Dayton (OH),2007 Rnd 1 Pick 21,United States,Israeli BSL
2020,G,7,Daequan Cook,IRO,19.0,38.125,30.375,10.5,24.0,0.54375,4.75,13.375,0.44625,4.625,5.125,1.125,1.25,8.0,9.25,2.75,2.125,0.25,2.0,4.5,2019,G,6-5,205,Ironi Nes Ziona,Dayton (OH),2007 Rnd 1 Pick 21,United States,Israeli BSL
2019,F,7,Jeff Adrien,BHS,31.0,31.75,29.625,11.0,23.0,0.5974999999999999,0.875,2.375,0.48375,6.75,10.0,0.8400000000000001,4.125,13.875,18.0,3.75,1.625,1.875,4.5,5.0,2019,F,6-7,245,Ironi Nahariya,Brookline (MA),"2009 NBA Draft, Undrafted",United States,Israeli BSL
2020,F,10,Jeff Adrien,NAH,14.0,27.25,30.125,11.25,22.375,0.625,0.75,1.75,0.555,6.875,8.625,0.99375,4.875,12.75,17.75,3.0,1.375,2.75,3.0,6.125,2019,F,6-7,245,Ironi Nahariya,Brookline (MA),"2009 NBA Draft, Undrafted",United States,Israeli BSL
2019,F,9,Rafi Manco,EIL,28.0,24.5,27.25,10.625,21.0,0.63125,3.875,8.875,0.54,2.125,3.125,0.8624999999999999,2.125,7.375,9.625,4.875,2.25,0.375,3.875,8.25,2019,F,6-5,185,Hapoel Eilat,Jerusalem,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2019,F,15,Rafi Manco,HAP,7.0,28.0,18.375,7.25,16.875,0.54,2.25,6.125,0.46875,1.5,2.25,0.83375,1.125,6.5,7.625,5.0,3.5,0.375,3.5,6.875,2019,F,6-5,185,Hapoel Eilat,Jerusalem,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2020,F,8,Rafi Manco,EIL,28.0,37.5,26.875,10.5,21.375,0.6125,3.0,8.625,0.4337499999999999,2.875,3.75,0.96125,1.875,8.625,10.5,3.875,1.875,0.125,3.375,6.125,2019,F,6-5,185,Hapoel Eilat,Jerusalem,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2022,F,12,Rafi Manco,HAP,35.0,29.0,24.0,8.875,20.0,0.555,4.375,11.375,0.4875,1.75,2.625,0.8575,2.125,9.125,11.125,4.75,1.625,0.625,3.375,6.25,2019,F,6-5,185,Hapoel Eilat,Jerusalem,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2023,F,23,Rafi Manco,MAC,35.0,25.0,19.625,6.875,17.875,0.485,3.5,10.625,0.41375,2.25,2.75,1.055,3.0,6.75,9.75,3.875,2.0,0.125,2.25,6.875,2019,F,6-5,185,Hapoel Eilat,Jerusalem,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2019,F,10,Guy Pnini,HAP,26.0,31.25,22.25,7.625,15.375,0.6174999999999999,4.75,11.625,0.5062500000000001,2.375,3.75,0.7925,0.75,6.125,6.875,9.5,2.125,0.5,5.5,5.125,2019,F,6-6,215,Hapoel Unet Holon,Tel Aviv,"2005 NBA Draft, Undrafted",Israel,Israeli BSL
2020,F,18,Guy Pnini,HAP,27.0,31.625,20.0,6.25,13.875,0.56125,4.125,9.875,0.525,3.375,4.375,0.95,0.5,4.875,5.25,6.625,1.25,0.75,3.625,6.625,2019,F,6-6,215,Hapoel Unet Holon,Tel Aviv,"2005 NBA Draft, Undrafted",Israel,Israeli BSL
2021,F,23,Guy Pnini,HAP,33.0,28.75,18.5,6.0,14.75,0.51125,3.75,11.125,0.42875,2.75,3.375,0.98875,1.125,4.625,5.75,7.875,2.25,0.5,3.625,6.625,2019,F,6-6,215,Hapoel Unet Holon,Tel Aviv,"2005 NBA Draft, Undrafted",Israel,Israeli BSL
2022,F,28,Guy Pnini,HAP,35.0,22.625,17.0,5.5,15.375,0.4475,3.0,10.125,0.3737499999999999,3.0,4.0,0.9525,1.0,5.375,6.375,8.125,1.375,0.5,3.75,5.375,2019,F,6-6,215,Hapoel Unet Holon,Tel Aviv,"2005 NBA Draft, Undrafted",Israel,Israeli BSL
2023,F,30,Guy Pnini,MAC,30.0,15.0,15.125,5.0,11.0,0.56875,3.625,8.625,0.5287499999999999,1.5,2.125,0.865,0.875,4.0,4.875,10.0,1.375,0.875,3.375,6.375,2019,F,6-6,215,Hapoel Unet Holon,Tel Aviv,"2005 NBA Draft, Undrafted",Israel,Israeli BSL
2019,F,11,DeAndre Kane,MAC,28.0,24.5,20.5,7.75,18.25,0.53125,2.125,7.875,0.33,3.0,5.5,0.675,2.375,7.125,9.5,7.125,4.0,0.375,3.875,7.375,2019,G,6-5,210,Maccabi FOX Tel Aviv,Pittsburgh (PA),"2014 NBA Draft, Undrafted",United States,Israeli BSL
2019,F,12,Adam Ariel,MRL,38.0,27.75,20.0,6.625,17.375,0.475,4.375,12.25,0.4475,2.375,2.875,1.0625,1.75,4.75,6.5,2.375,2.125,0.125,1.75,6.25,2019,F,6-5,187,Maccabi Rishon Lezion,Jerusalem,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2020,F,20,Adam Ariel,MRL,31.0,26.0,25.5,8.625,22.125,0.48375,5.25,16.25,0.4,3.125,3.875,1.0125000000000002,2.5,4.625,7.125,2.75,1.625,0.0,2.0,7.125,2019,F,6-5,187,Maccabi Rishon Lezion,Jerusalem,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2021,F,12,Adam Ariel,HAPJ,30.0,28.75,24.75,8.125,17.375,0.58125,6.375,13.875,0.57875,2.125,3.375,0.80125,2.125,4.875,7.0,1.375,1.625,0.125,1.5,8.375,2019,F,6-5,187,Maccabi Rishon Lezion,Jerusalem,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2022,F,22,Adam Ariel,HAPJ,34.0,23.625,19.25,5.625,15.125,0.4675,4.25,12.375,0.4325,3.625,5.0,0.92,2.25,4.0,6.25,2.875,2.25,0.125,2.0,7.5,2019,F,6-5,187,Maccabi Rishon Lezion,Jerusalem,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2023,F,20,Adam Ariel,HAP,23.0,13.875,21.375,7.0,19.75,0.44625,4.5,16.0,0.34875,2.875,3.75,0.9375,1.875,3.25,5.125,1.0,1.0,0.0,1.0,7.25,2019,F,6-5,187,Maccabi Rishon Lezion,Jerusalem,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2019,F,13,Netanel Artzi,GAL,33.0,29.125,19.5,7.375,15.75,0.5874999999999999,2.375,6.75,0.4362499999999999,2.375,3.375,0.8724999999999999,2.75,5.375,8.0,2.125,2.375,1.375,2.0,7.75,2019,F,6-6,196,Hapoel Galil Gilboa,Haifa,"2019 NBA Draft, Undrafted",Israel,Israeli BSL
2020,F,25,Netanel Artzi,GAL,29.0,28.375,16.5,6.25,18.25,0.4312499999999999,1.625,8.25,0.2475,2.25,3.25,0.8575,2.125,7.5,9.625,2.5,2.5,0.5,1.875,7.0,2019,F,6-6,196,Hapoel Galil Gilboa,Haifa,"2019 NBA Draft, Undrafted",Israel,Israeli BSL
2021,F,14,Netanel Artzi,GAL,33.0,26.75,24.125,8.75,21.0,0.52125,3.875,11.25,0.42625,2.875,3.375,1.0625,1.875,6.0,7.75,1.75,2.875,0.5,2.0,6.75,2019,F,6-6,196,Hapoel Galil Gilboa,Haifa,"2019 NBA Draft, Undrafted",Israel,Israeli BSL
2022,F,21,Netanel Artzi,MRL,27.0,34.25,19.375,7.125,17.125,0.515,3.0,9.375,0.39875,2.25,2.75,1.03,2.25,5.625,7.75,3.125,2.75,0.75,3.125,6.875,2019,F,6-6,196,Hapoel Galil Gilboa,Haifa,"2019 NBA Draft, Undrafted",Israel,Israeli BSL
2023,F,18,Netanel Artzi,EIL,25.0,35.0,22.25,8.375,18.125,0.5750000000000001,2.625,7.5,0.4312499999999999,3.0,3.875,0.9725,1.75,6.75,8.5,4.75,2.75,0.625,3.625,5.75,2019,F,6-6,196,Hapoel Galil Gilboa,Haifa,"2019 NBA Draft, Undrafted",Israel,Israeli BSL
2019,F,14,Angelo Caloiaro,MAC,33.0,20.625,19.0,6.25,12.875,0.61375,2.5,6.875,0.46375,3.875,5.0,0.9725,3.875,9.0,12.875,4.875,2.875,0.25,3.625,7.125,2019,F,6-8,225,Maccabi FOX Tel Aviv,San Jose (CA),"2012 NBA Draft, Undrafted",United States,Israeli BSL
2020,F,19,Angelo Caloiaro,MAC,12.0,32.0,25.625,9.75,16.25,0.7525,2.375,4.875,0.6,3.75,5.25,0.8799999999999999,4.5,6.875,11.375,5.875,1.625,0.0,3.375,3.5,2019,F,6-8,225,Maccabi FOX Tel Aviv,San Jose (CA),"2012 NBA Draft, Undrafted",United States,Israeli BSL
2021,F,19,Angelo Caloiaro,MAC,24.0,30.625,22.125,7.75,13.75,0.7037499999999999,2.625,5.75,0.5700000000000001,4.0,4.625,1.06,2.75,6.375,9.125,5.5,2.5,0.375,2.0,4.5,2019,F,6-8,225,Maccabi FOX Tel Aviv,San Jose (CA),"2012 NBA Draft, Undrafted",United States,Israeli BSL
2022,F,27,Angelo Caloiaro,MAC,11.0,23.0,17.5,6.875,12.5,0.685,0.625,2.625,0.2775,3.25,3.625,1.14625,3.25,7.75,11.0,5.375,2.375,0.0,1.75,6.875,2019,F,6-8,225,Maccabi FOX Tel Aviv,San Jose (CA),"2012 NBA Draft, Undrafted",United States,Israeli BSL
2019,F,1,Mark Tollefsen,ASH,26.0,41.25,37.125,13.875,25.5,0.68,5.625,12.75,0.55375,3.75,4.5,1.0187499999999998,3.125,6.875,10.0,2.0,1.625,0.375,1.875,3.375,2019,F,6-9,199,Maccabi Ashdod,Danville (CA),"2016 NBA Draft, Undrafted",United States,Israeli BSL
2019,F,2,Suleiman Braimoh,EIL,34.0,33.25,34.625,11.875,21.625,0.68625,2.375,5.625,0.53625,8.5,11.75,0.91125,4.125,9.625,13.75,3.5,3.125,2.875,4.125,6.125,2019,F,6-8,229,Hapoel Bank Yahav Jerusalem,Benin City,"2011 NBA Draft, Undrafted",NigeriaUnited States,Israeli BSL
2020,F,8,Suleiman Braimoh,HAPJ,30.0,30.875,30.875,11.25,21.25,0.66125,2.0,7.375,0.33,6.375,8.625,0.93125,4.375,8.625,13.0,2.875,3.375,1.0,4.125,6.5,2019,F,6-8,229,Hapoel Bank Yahav Jerusalem,Benin City,"2011 NBA Draft, Undrafted",NigeriaUnited States,Israeli BSL
2021,F,3,Suleiman Braimoh,HAPJ,31.0,35.0,36.625,13.625,24.125,0.7037499999999999,2.0,5.625,0.4475,7.5,10.0,0.93125,5.0,7.625,12.625,3.5,2.25,0.875,3.375,6.875,2019,F,6-8,229,Hapoel Bank Yahav Jerusalem,Benin City,"2011 NBA Draft, Undrafted",NigeriaUnited States,Israeli BSL
2022,F,4,Suleiman Braimoh,HAPJ,27.0,35.75,29.75,11.125,20.5,0.68,2.625,6.5,0.4975,4.875,6.875,0.895,4.75,7.875,12.625,4.625,1.875,0.75,4.0,5.0,2019,F,6-8,229,Hapoel Bank Yahav Jerusalem,Benin City,"2011 NBA Draft, Undrafted",NigeriaUnited States,Israeli BSL
2019,F,5,Greg Whittington,GAL,30.0,44.125,31.25,11.375,21.625,0.66,2.875,7.0,0.5187499999999999,5.5,8.0,0.8624999999999999,4.0,12.25,16.25,4.375,2.5,1.625,3.75,3.75,2022,F,6-8,212,Hapoel Beer Sheva,Columbia (MD),"2015 NBA Draft, Undrafted",United States,Israeli BSL
2023,F,15,Greg Whittington,BEER,23.0,35.375,24.25,9.875,21.25,0.58125,2.125,6.375,0.41625,2.375,3.375,0.9025,4.375,9.25,13.625,3.0,2.875,0.5,3.125,5.75,2022,F,6-8,212,Hapoel Beer Sheva,Columbia (MD),"2015 NBA Draft, Undrafted",United States,Israeli BSL
2019,F,7,Tarik Black,MAC,34.0,23.5,28.875,11.75,18.125,0.81,0.0,0.25,0.0,5.375,9.125,0.735,7.125,12.375,19.5,3.75,1.75,4.0,3.375,6.875,2019,F,6-9,250,Maccabi FOX Tel Aviv,Memphis (TN),"2014 NBA Draft, Undrafted",United States,Israeli BSL
2019,F,8,J.P. Tokoto,EIL,38.0,35.125,28.625,10.5,19.875,0.66,0.125,1.25,0.1137499999999999,7.5,11.5,0.8175,3.125,13.125,16.25,6.75,3.125,0.75,4.625,5.375,2019,GF,6-6,200,Ironi Nes Ziona,Menomonee Falls (WI),2015 Rnd 2 Pick 28,United StatesCameroon,Israeli BSL
2020,F,7,J.P. Tokoto,IRO,14.0,39.25,27.125,10.625,18.875,0.7062499999999999,0.0,0.625,0.0,5.875,10.625,0.6887500000000001,5.375,12.0,17.375,7.875,4.25,1.125,4.75,4.625,2019,GF,6-6,200,Ironi Nes Ziona,Menomonee Falls (WI),2015 Rnd 2 Pick 28,United StatesCameroon,Israeli BSL
2021,F,9,J.P. Tokoto,HAP,15.0,35.75,27.875,11.625,22.75,0.63625,0.75,2.25,0.39125,3.875,6.625,0.745,2.875,8.25,11.25,10.875,3.125,0.75,6.75,5.75,2019,GF,6-6,200,Ironi Nes Ziona,Menomonee Falls (WI),2015 Rnd 2 Pick 28,United StatesCameroon,Israeli BSL
2022,F,3,J.P. Tokoto,HAP,31.0,39.625,27.5,10.625,22.5,0.5925,0.25,1.5,0.2,5.875,8.25,0.8825,3.25,11.0,14.25,6.625,2.75,0.5,5.375,4.75,2019,GF,6-6,200,Ironi Nes Ziona,Menomonee Falls (WI),2015 Rnd 2 Pick 28,United StatesCameroon,Israeli BSL
2023,F,21,J.P. Tokoto,HAP,21.0,27.25,20.5,7.75,16.125,0.6,0.0,0.125,0.0,5.125,8.0,0.7987500000000001,4.5,10.875,15.375,6.75,4.125,0.25,4.375,5.75,2019,GF,6-6,200,Ironi Nes Ziona,Menomonee Falls (WI),2015 Rnd 2 Pick 28,United StatesCameroon,Israeli BSL
2019,F,9,Josh Owens,HAPJ,34.0,26.875,27.0,11.625,16.25,0.90125,0.0,0.0,0.0,3.625,6.0,0.7537499999999999,6.875,12.75,19.5,3.25,2.75,1.25,2.25,5.375,2021,F,6-8,240,Hapoel Tel Aviv,Kennesaw (GA),"2012 NBA Draft, Undrafted",United States,Israeli BSL
2022,F,15,Josh Owens,HAP,24.0,26.375,20.75,9.5,13.25,0.8925,0.0,0.0,0.0,1.75,3.625,0.605,5.75,6.375,12.25,1.5,2.125,1.0,2.75,6.625,2021,F,6-8,240,Hapoel Tel Aviv,Kennesaw (GA),"2012 NBA Draft, Undrafted",United States,Israeli BSL
2019,F,10,Tomer Ginat,HAP,36.0,39.125,26.625,9.875,20.125,0.61625,2.0,5.75,0.4362499999999999,4.75,6.375,0.9375,4.875,9.0,13.875,3.625,2.875,1.125,2.5,6.375,2019,F,6-6,215,Hapoel Tel Aviv,Nahariya,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2020,F,12,Tomer Ginat,HAP,32.0,38.625,29.5,10.75,22.75,0.5912499999999999,2.25,6.75,0.4125,5.75,7.75,0.935,3.5,8.75,12.375,5.125,3.5,0.25,3.375,4.875,2019,F,6-6,215,Hapoel Tel Aviv,Nahariya,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2023,F,8,Tomer Ginat,HAP,33.0,31.875,29.875,12.0,21.75,0.6950000000000001,1.625,4.75,0.4349999999999999,4.125,5.875,0.8737499999999999,5.25,9.5,14.875,4.375,2.625,0.25,2.375,5.625,2019,F,6-6,215,Hapoel Tel Aviv,Nahariya,"2016 NBA Draft, Undrafted",Israel,Israeli BSL
2019,F,12,Taylor Braun,BEER,28.0,42.125,26.375,9.375,21.5,0.5425,3.625,10.75,0.42875,4.0,5.25,0.93375,2.25,8.125,10.375,6.625,3.125,0.5,2.875,4.75,2019,G,6-7,210,Hapoel Beer Sheva,Newberg (OR),"2014 NBA Draft, Undrafted",United States,Israeli BSL
2021,F,29,Taylor Braun,HAI,17.0,33.0,15.0,5.5,12.875,0.53375,2.875,8.625,0.41,1.25,1.5,1.0225,1.125,4.875,5.875,6.25,2.0,0.375,2.25,4.0,2019,G,6-7,210,Hapoel Beer Sheva,Newberg (OR),"2014 NBA Draft, Undrafted",United States,Israeli BSL
2019,F,14,Karam Mashour,BHS,30.0,36.375,25.125,9.875,21.625,0.5675,1.875,5.875,0.41125,3.5,5.75,0.75875,4.0,6.0,10.0,3.0,2.875,0.625,2.625,5.125,2019,GF,6-6,210,Hapoel Tel Aviv,Nazareth,"2015 NBA Draft, Undrafted",Israel,Israeli BSL
2020,F,20,Karam Mashour,HAP,12.0,17.375,19.0,7.875,19.375,0.5087499999999999,2.875,9.0,0.4,0.375,1.375,0.3125,5.75,5.375,11.125,4.625,2.875,1.375,1.75,5.75,2019,GF,6-6,210,Hapoel Tel Aviv,Nazareth,"2015 NBA Draft, Undrafted",Israel,Israeli BSL
2021,F,4,Karam Mashour,HH,20.0,24.625,31.875,13.125,26.25,0.625,4.25,10.25,0.5225,1.375,2.75,0.625,5.0,6.625,11.625,3.375,1.5,1.625,2.625,7.625,2019,GF,6-6,210,Hapoel Tel Aviv,Nazareth,"2015 NBA Draft, Undrafted",Israel,Israeli BSL
2022,F,32,Karam Mashour,HUGS,18.0,18.875,15.5,6.0,14.875,0.50375,3.5,9.25,0.47625,0.0,0.5,0.0,2.875,5.375,8.25,2.875,3.375,1.375,1.375,7.75,2019,GF,6-6,210,Hapoel Tel Aviv,Nazareth,"2015 NBA Draft, Undrafted",Israel,Israeli BSL
