Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2011,Milan Pavlovic,C,7-0,-,OKK Beograd,N/A,"2020 NBA Draft, Undrafted",Serbia
2011,Eral Penn,F,6-7,185,KK Dynamic,Brooklyn (NY),"2023 NBA Draft, Undrafted",United States
2011,Kruz Perrott-Hunt,F,6-3,195,KK Borac Cacak,Auckland,2024 NBA Draft Eligible,New Zealand
2011,Nikola Pesakovic,G,6-4,185,KK Cacak 94,Cacak,"2013 NBA Draft, Undrafted",Serbia
2011,Bogdan Petrovic,GF,6-5,-,KK Sloga,Kraljevo,"2023 NBA Draft, Undrafted",Serbia
2011,Ilija Petrovic,-,-,-,KK Dynamic,N/A,"2023 NBA Draft, Undrafted",-
2011,Mihailo Petrovic,G,6-3,-,OKK Beograd,N/A,2025 NBA Draft Eligible,Serbia
2011,Nelson Phillips,G,6-5,190,KK Vrsac Swisslion,Warner Robbins (GA),"2023 NBA Draft, Undrafted",United States
2011,Radenko Pilcevic,G,6-2,187,KK Cacak 94,Gornji Milanovac,"2008 NBA Draft, Undrafted",Serbia
2011,Jasin Pilica,-,6-5,-,OKK Novi Pazar,N/A,2027 NBA Draft Eligible,Serbia
2011,Uros Plavsic,C,7-1,265,KK Mega Bemax,Ivanjica,"2023 NBA Draft, Undrafted",Serbia
2011,Mateusz Ponitka,G,6-6,206,KK Partizan,Ostrow Wielkopolski,"2015 NBA Draft, Undrafted",Poland
2011,Aleksandar Ponjavic,GF,6-4,190,KK Dynamic,Gornji Milanovac,"2013 NBA Draft, Undrafted",Serbia
2011,Aleksa Popovic,F,6-9,225,KK Metalac Valjevo,Podgorica,"2023 NBA Draft, Undrafted",Montenegro
2011,Marko Popovic,G,6-3,187,KK Tamis,Sarajevo,"2006 NBA Draft, Undrafted",Serbia
2011,Nemanja Popovic,F,6-8,218,KK Mega Bemax,Arandelovac,"2023 NBA Draft, Undrafted",Serbia
2011,Trey Pulliam,GF,6-3,180,KK Cacak 94,Bryan (TX),"2022 NBA Draft, Undrafted",United States
2011,Kevin Punter,G,6-2,190,KK Partizan,Bronx (NY),"2016 NBA Draft, Undrafted",United States
2011,Filip Radakovic,F,6-7,-,OKK Beograd,N/A,2026 NBA Draft Eligible,Serbia
2011,Andrija Radojevic,F,6-7,-,KK Mladost Admiral Zemun,N/A,2026 NBA Draft Eligible,Serbia
2011,Radonjic Radonja,-,-,-,KK Mladost Admiral Zemun,N/A,"2023 NBA Draft, Undrafted",-
2011,Balsa Radonjic,-,-,-,KK Vojvodina Novi Sad,N/A,"2023 NBA Draft, Undrafted",-
2011,Dusan Radosavljevic,G,6-7,-,KK Spartak Subotica,N/A,"2023 NBA Draft, Undrafted",Serbia
2011,Ognjen Radosic,F,6-5,165,KK Dynamic,N/A,2028 NBA Draft Eligible,SerbiaBosnia and Herzegovina
2011,Petar Radovic,G,6-0,-,KK Borac Cacak,N/A,2029 NBA Draft Eligible,Serbia
2011,Miroslav Raduljica,C,7-0,250,KK Crvena Zvezda,Belgrade,"2010 NBA Draft, Undrafted",Serbia
2011,Petar Rakicevic,GF,6-9,220,KK Vojvodina Novi Sad,Prokuplje,"2017 NBA Draft, Undrafted",Serbia
2011,Djordje Rakocevic,-,-,-,KK Tamis,N/A,"2023 NBA Draft, Undrafted",-
2011,Jan Rebec,GF,6-4,-,Zlatibor Cajetina,Postojna,"2015 NBA Draft, Undrafted",Slovenia
2011,Matic Rebec,G,5-11,150,FMP Beograd,Postojna,"2017 NBA Draft, Undrafted",Slovenia
2011,Filip Rebraca,FC,6-9,230,KK Borac Cacak,Treviso,"2023 NBA Draft, Undrafted",ItalySerbia
2011,Nemanja Reljic,GF,6-10,234,KK Sloboda Uzice,Zvornik,"2022 NBA Draft, Undrafted",Bosnia and Herzegovina
2011,Aleksa Ristic,G,6-4,-,KK Dynamic,Kragujevac,"2020 NBA Draft, Undrafted",Serbia
2011,Demetre Roberts,G,5-8,162,FMP Beograd,Mount Vernon (NY),"2023 NBA Draft, Undrafted",United States
2011,Ognjen Romic,F,6-9,-,KK Dynamic,N/A,2027 NBA Draft Eligible,Serbia
2011,Djoko Salic,C,6-11,236,KK Borac Cacak,Sokolac,"2017 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2011,Muhamed Salihovic,G,6-0,-,OKK Novi Pazar,N/A,2026 NBA Draft Eligible,Serbia
2011,Nikola Saranovic,F,6-7,190,FMP Beograd,Belgrade,2025 NBA Draft Eligible,Serbia
2011,Luka Savanovic,F,6-4,-,KK Vojvodina Novi Sad,N/A,2027 NBA Draft Eligible,Serbia
2011,Bogdan Savic,FC,6-8,-,KK Sloga,N/A,2024 NBA Draft Eligible,Serbia
2011,Marko Savic,G,6-6,231,KK Zdravlje Leskovac,Novi Sad,"2009 NBA Draft, Undrafted",Serbia
2011,Stefan Savic,F,6-8,212,KK Vojvodina Novi Sad,Bajina Basta,"2017 NBA Draft, Undrafted",Serbia
2011,Luka Sebrek,G,6-6,-,KK Vrsac Swisslion,N/A,"2022 NBA Draft, Undrafted",Italy
2011,Ronaldo Segu,G,6-0,160,KK Borac Cacak,Orlando (FL),"2022 NBA Draft, Undrafted",United States
2011,Bogdan Shkarban,-,-,-,KK Dynamic,N/A,2024 NBA Draft Eligible,Russia
2011,Djorde Simeunovic,F,6-6,194,KK Sloga,Krusevac,"2018 NBA Draft, Undrafted",Serbia
2011,Stefan Simic,G,6-5,175,KK Vrsac Swisslion,Sabac,"2018 NBA Draft, Undrafted",Serbia
2011,Zachary Simmons,F,6-10,235,KK Joker Sombor,Abilene (TX),"2022 NBA Draft, Undrafted",United States
2011,Marko Simonovic,C,7-0,220,KK Crvena Zvezda,Mojkovac,2020 Rnd 2 Pick 14,Montenegro
2011,Ranko Simovic,F,6-8,198,FMP Beograd,Podgorica,"2021 NBA Draft, Undrafted",Serbia
2011,Stefan Sinovec,G,6-4,190,KK Metalac Valjevo,Belgrade,"2010 NBA Draft, Undrafted",Serbia
2011,Jovan Sljivancanin,F,6-5,205,KK Dynamic,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2011,Alen Smailagic,F,6-10,215,KK Partizan,Belgrade,2019 Rnd 2 Pick 9,Serbia
2011,Javonte Smart,G,6-4,205,KK Crvena Zvezda,Baton Rouge (LA),"2021 NBA Draft, Undrafted",United States
2011,Ivan Smiljanic,F,6-7,194,Zlatibor Cajetina,Belgrade,"2011 NBA Draft, Undrafted",Serbia
2011,Jaleen Smith,G,6-4,205,KK Partizan,Freeport (TX),"2017 NBA Draft, Undrafted",United StatesCroatia
2011,Aleksandar Sokolovic,GF,6-5,192,KK Spartak Subotica,Subotica,"2015 NBA Draft, Undrafted",Serbia
2011,Jure Span,G,6-4,175,Zlatibor Cajetina,Ljubljana,"2019 NBA Draft, Undrafted",Slovenia
2011,Milos Stajcic,FC,6-10,240,KK Cacak 94,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2011,Jovan Stamenic,F,6-7,-,KK Sloga,Kraljevo,"2018 NBA Draft, Undrafted",Serbia
2011,Lazar Stankovic,C,6-9,-,OKK Novi Pazar,Jagodina,"2021 NBA Draft, Undrafted",Serbia
2011,Aleksa Stanojevic,F,6-7,-,KK Joker Sombor,N/A,2028 NBA Draft Eligible,Serbia
2011,Bojan Stanojevic,F,6-8,205,KK Tamis,Belgrade,"2010 NBA Draft, Undrafted",Serbia
2011,Filip Stanojevic,F,6-7,-,KK Vojvodina Novi Sad,N/A,2025 NBA Draft Eligible,Serbia
2011,Uros Stanojkovic,G,6-2,-,KK Zdravlje Leskovac,N/A,2029 NBA Draft Eligible,Serbia
2011,Nikola Stefanovic,F,6-9,198,KK Sloga,Kraljevo,"2021 NBA Draft, Undrafted",Serbia
2011,Stefan Stefanovic,G,6-4,-,KK Vrsac Swisslion,N/A,"2012 NBA Draft, Undrafted",Serbia
2011,Aleksa Stepanovic,F,6-9,205,FMP Beograd,Nis,"2020 NBA Draft, Undrafted",Serbia
2011,Pavle Stepanovic,FC,6-9,-,KK Spartak Subotica,N/A,2024 NBA Draft Eligible,Serbia
2011,Parker Stewart,G,6-5,200,KK Tamis,Union City (TN),"2023 NBA Draft, Undrafted",United States
2011,Vojislav Stojanovic,G,6-7,196,FMP Beograd,Belgrade,"2019 NBA Draft, Undrafted",Serbia
2011,Dusan Stojicic,FC,6-9,-,Zlatibor Cajetina,Novi Sad,"2023 NBA Draft, Undrafted",Serbia
2011,Hunter Strait,G,6-2,190,KK Joker Sombor,Cedar Rapids (IA),"2023 NBA Draft, Undrafted",United States
2011,Bojan Subotic,FC,6-7,225,FMP Beograd,Kotor,"2012 NBA Draft, Undrafted",MontenegroSerbia
2011,Nenad Sulovic,F,6-8,253,KK Dynamic,Belgrade,"2007 NBA Draft, Undrafted",Serbia
2011,Tadija Tadic,G,6-3,192,KK Dynamic,Zemun,"2021 NBA Draft, Undrafted",Serbia
2011,Darko Talic,G,6-6,185,KK Borac Cacak,Banja Luka,"2020 NBA Draft, Undrafted",Bosnia and Herzegovina
2011,Danilo Tasic,F,6-10,231,KK Borac Cacak,Nis,"2015 NBA Draft, Undrafted",Serbia
2011,Lazar Tasic,F,6-8,-,KK Zdravlje Leskovac,N/A,2027 NBA Draft Eligible,Serbia
2011,Jakov Tatic,G,5-8,135,KK Cacak 94,N/A,2028 NBA Draft Eligible,Serbia
2011,Marko Tejic,F,6-10,227,KK Spartak Subotica,Uzice,"2017 NBA Draft, Undrafted",Serbia
2011,Milos Teodosic,G,6-5,196,KK Crvena Zvezda,Valjevo,"2009 NBA Draft, Undrafted",Serbia
2011,Aleksandar Teofilovic,G,5-11,174,KK Metalac Valjevo,N/A,"2022 NBA Draft, Undrafted",Serbia
2011,Branislav Terzic,F,6-5,185,KK Tamis,Belgrade,"2021 NBA Draft, Undrafted",Serbia
2011,Srdan Tesic,F,6-6,-,KK Mladost Admiral Zemun,N/A,2024 NBA Draft Eligible,Serbia
2011,Trey Thompkins,F,6-10,245,KK Crvena Zvezda,Lithonia (GA),2011 Rnd 2 Pick 7,United States
2011,Mike Tobey,C,7-0,260,KK Crvena Zvezda,Monroe (NY),"2016 NBA Draft, Undrafted",United StatesSlovenia
2011,Mihailo Todorovic,C,6-11,-,OKK Novi Pazar,N/A,"2017 NBA Draft, Undrafted",Serbia
2011,Nemanja Todorovic,F,6-7,198,KK Borac Cacak,Cacak,"2013 NBA Draft, Undrafted",SerbiaMontenegro
2011,Bojan Tomasevic,C,6-7,220,KK Borac Cacak,Niksic,"2023 NBA Draft, Undrafted",Montenegro
2011,Nikola Topic,G,6-6,200,KK Mega Bemax,Novi Sad,2027 NBA Draft Eligible,Serbia
2011,Dante Treacy,G,6-0,170,KK Tamis,Orlando (FL),"2023 NBA Draft, Undrafted",United States
2011,Kosta Trifunovic,-,-,-,KK Dynamic,N/A,"2023 NBA Draft, Undrafted",-
2011,Uros Trifunovic,G,6-7,194,KK Partizan,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2011,Lamonte Turner,G,6-2,195,FMP Beograd,Huntsville (AL),"2020 NBA Draft, Undrafted",United States
2011,Aleksa Uskokovic,G,6-4,190,KK Borac Cacak,Belgrade,"2021 NBA Draft, Undrafted",Serbia
2011,Lazar Vasic,G,6-3,180,KK Mladost Admiral Zemun,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2011,Luka Vasic,G,6-8,205,OKK Novi Pazar,Pirot,"2023 NBA Draft, Undrafted",Serbia
2011,Nikola Vasilic,-,-,-,Radnicki 1950 Kragujevac,N/A,"2023 NBA Draft, Undrafted",-
2011,Uros Velimirovic,-,-,-,KK Dynamic,N/A,2027 NBA Draft Eligible,Serbia
2011,Aleksa Vlajic,FC,6-9,-,KK Dynamic,N/A,2028 NBA Draft Eligible,Serbia
2011,Aleksandar Vojinovic,G,6-4,-,KK Vojvodina Novi Sad,N/A,2028 NBA Draft Eligible,Serbia
2011,Vasilije Vucetic,C,6-10,235,KK Vojvodina Novi Sad,Vrbas,"2018 NBA Draft, Undrafted",Serbia
2011,Luka Vudragovic,F,6-4,-,KK Mladost Admiral Zemun,N/A,2026 NBA Draft Eligible,Serbia
2011,Milutin Vujicic,G,6-4,-,Zlatibor Cajetina,Podgorica,2024 NBA Draft Eligible,MontenegroSerbia
2011,Luka Vukajlovic,F,6-4,-,KK Sloboda Uzice,N/A,2027 NBA Draft Eligible,Serbia
2011,Ognjen Vukas,G,6-1,-,KK Joker Sombor,N/A,2025 NBA Draft Eligible,Serbia
2011,Marko Vukcevic,F,6-8,-,OKK Beograd,N/A,2025 NBA Draft Eligible,Serbia
2011,Tristan Vukcevic,F,6-10,220,KK Partizan,Siena,2023 Rnd 2 Pick 12,ItalySerbia
2011,Andrija Vukovic,F,6-9,-,FMP Beograd,N/A,2027 NBA Draft Eligible,Montenegro
2011,Sasa Vuksanvic,F,6-9,225,KK Metalac Valjevo,Novi Sad,"2022 NBA Draft, Undrafted",Serbia
2011,Vuk Vulikic,G,6-5,205,KK Mladost Admiral Zemun,Belgrade,2025 NBA Draft Eligible,Serbia
2011,Jordan Walker,G,6-0,185,FMP Beograd,Indianapolis (IN),"2020 NBA Draft, Undrafted",United States
2011,Nate Watson,C,6-10,260,FMP Beograd,Arlington (VA),"2022 NBA Draft, Undrafted",United States
2011,Kobe Webster,G,6-0,172,Radnicki 1950 Kragujevac,Indianapolis (IN),"2022 NBA Draft, Undrafted",United States
2011,Lamont West,F,6-8,221,Radnicki 1950 Kragujevac,Cincinnati (OH),"2020 NBA Draft, Undrafted",United States
2011,Bogdan Zagradanin,F,6-6,-,KK Vojvodina Novi Sad,N/A,2026 NBA Draft Eligible,Serbia
2011,Adi Zahiragic,G,6-1,165,Zlatibor Cajetina,Sarajevo,"2017 NBA Draft, Undrafted",Bosnia and Herzegovina
2011,Balsa Zivanovic,G,6-3,-,FMP Beograd,N/A,"2023 NBA Draft, Undrafted",Montenegro
2011,Marko Zivkovic,-,6-7,-,OKK Beograd,N/A,2026 NBA Draft Eligible,Netherlands
2011,Petar Zivojinovic,F,6-7,-,KK Mladost Admiral Zemun,N/A,2024 NBA Draft Eligible,Serbia
2012,Stefan Agoc,F,6-7,210,KK Dynamic,Novi Sad,2024 NBA Draft Eligible,Serbia
2012,Luka Aksentijevic,GF,6-5,-,KK Sloboda Uzice,N/A,2024 NBA Draft Eligible,Serbia
2012,Danilo Andjusic,G,6-4,200,KK Partizan,Belgrade,"2013 NBA Draft, Undrafted",Serbia
2012,Aleksandar Andrejevic,C,6-11,260,KK Zdravlje Leskovac,N/A,"2013 NBA Draft, Undrafted",Serbia
2012,Stefan Andrejevic,C,6-9,210,OKK Novi Pazar,Pristina,"2015 NBA Draft, Undrafted",Serbia
2012,Jaylin Andrews,G,6-4,186,KK Tamis,Owings Mills (MD),"2023 NBA Draft, Undrafted",United States
2012,Luka Andric,F,6-6,-,KK Sloga,N/A,2026 NBA Draft Eligible,Serbia
2012,Terry Armstrong,G,6-8,185,KK Metalac Valjevo,Flint (MI),"2020 NBA Draft, Undrafted",United States
2012,Luka Asceric,G,6-7,196,FMP Beograd,Sankt Polten,"2019 NBA Draft, Undrafted",AustriaSerbia
2012,Aleksa Avramovic,G,6-3,190,KK Partizan,Cacak,"2016 NBA Draft, Undrafted",Serbia
2012,Marko Bajic,G,6-3,176,KK Metalac Valjevo,N/A,"2023 NBA Draft, Undrafted",Serbia
2012,Uros Banjac,GF,6-5,-,KK Vojvodina Novi Sad,N/A,"2023 NBA Draft, Undrafted",Serbia
2012,Filip Barna,GF,6-6,192,KK Spartak Subotica,Belgrade,"2012 NBA Draft, Undrafted",Serbia
2012,Hugo Besson,G,6-3,196,FMP Beograd,Angers,2022 Rnd 2 Pick 28,France
2012,Tylan Birts,F,6-6,220,KK Borac Cacak,Homestead (FL),"2020 NBA Draft, Undrafted",United States
2012,Nemanja Bjelica,F,6-10,235,KK Crvena Zvezda,Belgrade,2010 Rnd 2 Pick 5,Serbia
2012,George Blagojevic,F,6-8,205,KK Dynamic,Geelong,"2019 NBA Draft, Undrafted",Australia
2012,Milic Blagojevic,F,6-5,194,Radnicki 1950 Kragujevac,Kragujevac,"2013 NBA Draft, Undrafted",Serbia
2012,Scott Blakney,FC,6-8,235,KK Zdravlje Leskovac,Prosser (WA),"2022 NBA Draft, Undrafted",United States
2012,Boris Bodrozic,-,-,-,KK Joker Sombor,N/A,"2023 NBA Draft, Undrafted",-
2012,Petar Bogicevic,F,6-4,-,KK Sloboda Uzice,N/A,2024 NBA Draft Eligible,Serbia
2012,Andrija Bojic,F,6-8,194,KK Spartak Subotica,Belgrade,"2015 NBA Draft, Undrafted",Serbia
2012,Joel Bolomboy,FC,6-9,235,KK Crvena Zvezda,Fort Worth (TX),2016 Rnd 2 Pick 22,United StatesRussia
2012,Vuk Borovicanin,F,6-8,208,KK Sloboda Uzice,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2012,Dedric Boyd,G,6-4,185,OKK Novi Pazar,Brownsville (TN),"2023 NBA Draft, Undrafted",United States
2012,Djorde Bozic,F,6-5,-,KK Sloboda Uzice,Uzice,"2023 NBA Draft, Undrafted",Serbia
2012,Aleksa Brbaklic,F,6-5,-,KK Joker Sombor,N/A,"2017 NBA Draft, Undrafted",SerbiaHungary
2012,Marko Brekic,F,6-6,207,KK Joker Sombor,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2012,Najee Brown-Henderson,G,6-2,-,KK Joker Sombor,Detroit (MI),"2023 NBA Draft, Undrafted",United States
2012,Thomas Bryant,C,6-10,248,KK Joker Sombor,Rochester (NY),2017 Rnd 2 Pick 12,United States
2012,Bosko Bumbic,G,6-3,188,KK Vojvodina Novi Sad,Cacak,"2023 NBA Draft, Undrafted",Serbia
2012,Bruno Caboclo,F,6-9,218,KK Partizan,Sao Paulo,2014 Rnd 1 Pick 20,Brazil
2012,Aleksa Cabrilo,F,6-9,180,Radnicki 1950 Kragujevac,Novi Sad,"2019 NBA Draft, Undrafted",Serbia
2012,Jordan Callahan,G,6-0,190,KK Zdravlje Leskovac,Atlanta (GA),"2013 NBA Draft, Undrafted",United States
2012,Uros Carapic,GF,6-5,201,KK Borac Cacak,Cacak,"2018 NBA Draft, Undrafted",Serbia
2012,Luka Cerovina,F,6-7,208,KK Spartak Subotica,Kragujevac,"2022 NBA Draft, Undrafted",Serbia
2012,Damir Chiglikov,G,6-3,-,KK Zdravlje Leskovac,N/A,2026 NBA Draft Eligible,Russia
2012,Joe Cook-Green,G,6-1,185,KK Metalac Valjevo,Dunedin,"2020 NBA Draft, Undrafted",New Zealand
2012,Tarik Cool,G,6-4,180,KK Cacak 94,Chandler (AZ),"2022 NBA Draft, Undrafted",United States
2012,Bosko Corbic,GF,6-5,210,Zlatibor Cajetina,Uzice,"2017 NBA Draft, Undrafted",Serbia
2012,Tray Croft,G,6-1,170,Radnicki 1950 Kragujevac,Anniston (AL),"2022 NBA Draft, Undrafted",United States
2012,Aleksa Cubic,F,6-8,190,KK Sloboda Uzice,Uzice,"2022 NBA Draft, Undrafted",Serbia
2012,Jared Cunningham,G,6-4,194,KK Vojvodina Novi Sad,Oakland (CA),2012 Rnd 1 Pick 24,United States
2012,Slaven Cupkovic,F,6-9,231,KK Tamis,Mostar,"2010 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2012,Dorde Curcic,F,6-4,-,KK Borac Cacak,N/A,2028 NBA Draft Eligible,Serbia
2012,Strahinja Curcic,-,-,-,KK Tamis,N/A,"2023 NBA Draft, Undrafted",-
2012,Aleksandar Cvetkovic,G,6-2,165,KK Spartak Subotica,Belgrade,"2015 NBA Draft, Undrafted",Serbia
2012,Aleksandar Danilovic,F,6-8,-,KK Cacak 94,N/A,"2015 NBA Draft, Undrafted",SerbiaCanada
2012,Duro Dautovic,F,6-5,-,Radnicki 1950 Kragujevac,N/A,"2023 NBA Draft, Undrafted",Serbia
2012,Dejan Davidovac,F,6-8,210,KK Crvena Zvezda,Zrenjanin,"2017 NBA Draft, Undrafted",Serbia
2012,Rashun Davis,G,5-11,185,KK Joker Sombor,Charlotte (NC),"2016 NBA Draft, Undrafted",United States
2012,Marko Derasimovic,G,6-4,205,Radnicki 1950 Kragujevac,Kragujevac,"2006 NBA Draft, Undrafted",Serbia
2012,Mihajlo Disic,G,6-3,-,KK Vrsac Swisslion,N/A,2028 NBA Draft Eligible,Serbia
2012,Branislav Djekic,F,6-10,207,KK Sloboda Uzice,Cuprija,"2013 NBA Draft, Undrafted",Serbia
2012,Petar Djikic,-,-,-,KK Zdravlje Leskovac,N/A,2024 NBA Draft Eligible,Serbia
2012,Jovan Djordjevic,GF,6-6,208,KK Zdravlje Leskovac,Krusevac,"2015 NBA Draft, Undrafted",Serbia
2012,Vuk Djordjevic,G,6-4,-,KK Vrsac Swisslion,N/A,"2013 NBA Draft, Undrafted",Slovakia
2012,Asim Djulovic,F,6-6,-,OKK Beograd,N/A,2027 NBA Draft Eligible,Serbia
2012,Nikola Djurisic,F,6-8,214,KK Mega Bemax,Ghent,2026 NBA Draft Eligible,BelgiumSerbia
2012,Vuk Dobrasinovic,G,6-8,200,Radnicki 1950 Kragujevac,Belgrade,2024 NBA Draft Eligible,Serbia
2012,Stojan Dodic,F,6-7,-,KK Cacak 94,N/A,"2020 NBA Draft, Undrafted",Serbia
2012,Nemanja Dordevic,C,6-8,-,KK Vrsac Swisslion,Krusevac,"2017 NBA Draft, Undrafted",Serbia
2012,Yago Dos Santos,G,5-10,188,KK Crvena Zvezda,Sao Paulo,"2019 NBA Draft, Undrafted",Brazil
2012,Vladimir Dosenovic,-,-,-,KK Vrsac Swisslion,N/A,"2023 NBA Draft, Undrafted",-
2012,Colin Dougherty,G,6-4,180,KK Sloga,Lockport (NY),"2019 NBA Draft, Undrafted",United States
2012,P.J. Dozier,G,6-6,205,KK Partizan,Columbia (SC),"2017 NBA Draft, Undrafted",United States
2012,Kosta Dragojevic,-,-,-,OKK Beograd,N/A,"2023 NBA Draft, Undrafted",-
2012,Savo Drezgic,G,6-4,187,KK Partizan,Belgrade,2028 NBA Draft Eligible,Serbia
2012,Milos Dugalic,F,6-9,200,KK Zdravlje Leskovac,Des Plaines (IL),"2023 NBA Draft, Undrafted",United States
2012,Brano Dukanovic,F,6-5,190,Zlatibor Cajetina,Belgrade,"2017 NBA Draft, Undrafted",Serbia
2012,Janko Dukic,-,-,-,KK Dynamic,N/A,2024 NBA Draft Eligible,-
2012,Asim Dulovic,F,6-6,-,KK Mega Bemax,N/A,2027 NBA Draft Eligible,Serbia
2012,Filip Dumic,G,6-0,190,KK Cacak 94,N/A,"2012 NBA Draft, Undrafted",Serbia
2012,Filip Duran,F,6-4,-,KK Metalac Valjevo,Belgrade,"2013 NBA Draft, Undrafted",Serbia
2012,Vidak Duric,G,6-4,-,KK Sloboda Uzice,N/A,2025 NBA Draft Eligible,Serbia
2012,Kenny Dye,G,6-0,190,KK Metalac Valjevo,Jacksonville (NC),"2023 NBA Draft, Undrafted",United States
2012,Yogi Ferrell,G,6-0,180,KK Partizan,Greenfield (IN),"2016 NBA Draft, Undrafted",United States
2012,Nenad Filipovic,-,-,-,Radnicki 1950 Kragujevac,N/A,2027 NBA Draft Eligible,Serbia
2012,Jalen Finch,G,6-1,165,KK Sloboda Uzice,Raleigh (NC),"2023 NBA Draft, Undrafted",United States
2012,Kyle Foster,F,6-5,172,FMP Beograd,Hampton (VA),"2022 NBA Draft, Undrafted",United States
2012,Ja'von Franklin,F,6-7,210,KK Borac Cacak,Little Rock (AR),"2023 NBA Draft, Undrafted",United States
2012,Lazar Gacic,C,6-10,-,OKK Beograd,Belgrade,2027 NBA Draft Eligible,Serbia
2012,Lazar Gagic,F,6-4,-,FMP Beograd,N/A,2027 NBA Draft Eligible,Serbia
2012,Luka Gasic,F,6-5,-,KK Mladost Admiral Zemun,Kikinda,"2020 NBA Draft, Undrafted",Serbia
2012,Nikola Gasic,C,7-0,-,KK Cacak 94,N/A,"2023 NBA Draft, Undrafted",Serbia
2012,Milos Gavrilovic,GF,6-4,-,KK Zdravlje Leskovac,N/A,2025 NBA Draft Eligible,Serbia
2012,Rokas Giedraitis,G,6-7,179,KK Crvena Zvezda,Taurage,"2014 NBA Draft, Undrafted",Lithuania
2012,Freddie Gillespie,F,6-9,245,KK Crvena Zvezda,Saint Paul (MN),"2020 NBA Draft, Undrafted",United States
2012,Milos Glisic,F,6-9,215,Zlatibor Cajetina,Banja Luka,"2020 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2012,Djordje Gnjato,-,-,-,KK Metalac Valjevo,N/A,"2023 NBA Draft, Undrafted",-
2012,Lovro Gnjidic,GF,6-6,190,KK Mega Bemax,Zagreb,"2023 NBA Draft, Undrafted",Croatia
2012,Nemanja Gordic,G,6-4,198,KK Spartak Subotica,Mostar,"2010 NBA Draft, Undrafted",Bosnia and Herzegovina
2012,"Wendell Green, Jr.",G,5-11,175,OKK Novi Pazar,Detroit (MI),"2023 NBA Draft, Undrafted",United States
2012,Marko Grkovic,G,6-6,201,KK Tamis,Pristina,"2019 NBA Draft, Undrafted",MontenegroKosovo
2012,Petar Grojic,G,6-5,-,KK Cacak 94,N/A,"2021 NBA Draft, Undrafted",Serbia
2012,Milos Grubor,F,6-7,216,KK Metalac Valjevo,Novi Sad,"2013 NBA Draft, Undrafted",Serbia
2012,Vuk Gugovic,F,6-6,-,KK Cacak 94,N/A,"2020 NBA Draft, Undrafted",Serbia
2012,Marjko Gutalj,F,6-7,-,OKK Novi Pazar,N/A,"2022 NBA Draft, Undrafted",Slovenia
2012,Adam Hanga,F,6-7,200,KK Crvena Zvezda,Budapest,2011 Rnd 2 Pick 29,Hungary
2012,Ty Harris,G,6-2,175,KK Sloga,New Orleans (LA),"2015 NBA Draft, Undrafted",United States
2012,Elvis Harvey,F,6-9,210,OKK Novi Pazar,West Palm Beach (FL),"2020 NBA Draft, Undrafted",United States
2012,Zach Harvey,G,6-6,190,KK Zdravlje Leskovac,Topeka (KS),2024 NBA Draft Eligible,United States
2012,Nelson Haskin,F,6-7,200,KK Vrsac Swisslion,Demopolis (AL),2024 NBA Draft Eligible,United States
2012,Djimon Henson,G,6-3,195,KK Sloboda Uzice,Indianapolis (IN),"2020 NBA Draft, Undrafted",United States
2012,Aleksa Ilic,F,6-8,188,KK Mladost Admiral Zemun,Niksic,"2022 NBA Draft, Undrafted",MontenegroSerbia
2012,Dalibor Ilic,F,6-8,198,KK Crvena Zvezda,Visegrad,"2022 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2012,Nikola Ilic,C,6-9,-,KK Zdravlje Leskovac,N/A,"2017 NBA Draft, Undrafted",Serbia
2012,Omer Ilyasoglu,G,6-5,188,KK Mega Bemax,Silivri,"2023 NBA Draft, Undrafted",Turkey
2012,Altin Islamovic,F,6-6,188,OKK Novi Pazar,Novi Pazar,"2022 NBA Draft, Undrafted",Serbia
2012,Tomislav Ivosev,F,6-9,243,KK Vojvodina Novi Sad,Novi Sad,"2012 NBA Draft, Undrafted",Serbia
2012,Nemanja Jankovic,G,5-10,161,KK Metalac Valjevo,N/A,2024 NBA Draft Eligible,Serbia
2012,Nikola Jankovic,FC,6-9,215,KK Mega Bemax,Vranje,"2016 NBA Draft, Undrafted",Serbia
2012,Ognjen Jaramaz,G,6-4,181,KK Partizan,Krusevac,2017 Rnd 2 Pick 28,Serbia
2012,Bratislav Jekovic,F,6-8,-,KK Vrsac Swisslion,Cacak,"2018 NBA Draft, Undrafted",Serbia
2012,Andrej Jelavic,C,6-10,-,KK Mega Bemax,N/A,2026 NBA Draft Eligible,Croatia
2012,Ahmed Jerebicanin,F,6-5,-,OKK Novi Pazar,N/A,2027 NBA Draft Eligible,Serbia
