"Year_x","Position","#","Player","Team_x","GP","MPG","PPG","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","ORB","DRB","RPG","APG","SPG","BPG","TOV","PF","Year_y","Pos","HT","WT","Team_y","Birth City","Draft Status","Nationality","League"
2020,F,31,Charles Galliou,LYV,17.0,10.5,16.375,5.875,16.75,0.4375,4.25,10.875,0.48125,0.375,1.625,0.3125,3.375,6.25,9.625,2.875,2.875,0.375,1.25,6.75,2019,SF,"6-8",198,ASVEL Basket,Saint-Sebastien-sur-Loire,"2017 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,38,Charles Galliou,DIJ,36.0,20.875,11.25,3.875,10.0,0.4875,2.625,7.25,0.445,0.875,1.25,0.865,2.125,5.875,8.0,2.5,1.75,0.25,2.375,7.5,2019,SF,"6-8",198,ASVEL Basket,Saint-Sebastien-sur-Loire,"2017 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,47,Charles Galliou,DIJ,27.0,23.375,12.125,4.125,10.375,0.5025,2.875,7.25,0.49125,1.0,1.25,0.90875,1.875,4.5,6.375,2.5,2.125,0.625,1.75,6.375,2019,SF,"6-8",198,ASVEL Basket,Saint-Sebastien-sur-Loire,"2017 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,32,Vafessa Fofana,CHO,25.0,23.5,15.75,5.625,13.25,0.52875,1.375,4.75,0.37125,3.125,4.625,0.8675,2.125,4.375,6.5,3.75,2.0,0.375,4.25,6.625,2019,SF,"6-7",202,Cholet Basket,Paris,"2014 NBA Draft, Undrafted",FranceIvory Coast,French Jeep Elite
2021,F,23,Vafessa Fofana,CHO,32.0,18.375,19.375,7.125,13.875,0.6425,2.0,6.0,0.425,3.0,4.25,0.90875,2.875,6.75,9.625,3.5,2.625,0.25,4.875,6.375,2019,SF,"6-7",202,Cholet Basket,Paris,"2014 NBA Draft, Undrafted",FranceIvory Coast,French Jeep Elite
2022,F,35,Vafessa Fofana,GRV,34.0,29.75,18.125,7.5,14.0,0.67125,0.875,4.0,0.2775,2.25,4.125,0.705,3.25,8.375,11.625,5.25,2.125,0.875,3.875,4.5,2019,SF,"6-7",202,Cholet Basket,Paris,"2014 NBA Draft, Undrafted",FranceIvory Coast,French Jeep Elite
2023,F,44,Vafessa Fofana,GRV,34.0,30.75,13.375,5.0,10.5,0.59875,1.625,5.0,0.3925,1.75,2.5,0.8925,2.5,8.25,10.75,3.75,1.875,0.375,2.625,6.0,2019,SF,"6-7",202,Cholet Basket,Paris,"2014 NBA Draft, Undrafted",FranceIvory Coast,French Jeep Elite
2024,F,42,Vafessa Fofana,GRV,29.0,33.75,14.0,5.375,13.75,0.48625,1.625,7.375,0.28625,1.5,2.25,0.83375,2.625,6.25,9.0,3.625,1.25,0.75,2.25,4.625,2019,SF,"6-7",202,Cholet Basket,Paris,"2014 NBA Draft, Undrafted",FranceIvory Coast,French Jeep Elite
2020,F,33,Assane N'Doye,CHA,20.0,10.875,15.5,5.875,12.125,0.6075,0.75,3.5,0.25,3.125,4.125,0.9375,3.75,8.625,12.375,2.375,2.125,1.0,2.375,9.25,2019,F,"6-6",200,Chalon-Sur-Saone,Nogent-sur-Marne,"2018 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,25,Assane N'Doye,CHA,34.0,22.25,19.0,7.125,13.375,0.66625,0.625,3.0,0.25,4.125,5.875,0.89,4.25,7.25,11.5,2.875,2.625,1.0,3.625,10.25,2019,F,"6-6",200,Chalon-Sur-Saone,Nogent-sur-Marne,"2018 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,22,Assane N'Doye,CSP,25.0,17.25,22.875,8.5,16.0,0.66625,1.375,4.375,0.4,4.375,7.0,0.78125,4.75,6.75,11.5,3.875,1.0,0.375,5.0,9.25,2019,F,"6-6",200,Chalon-Sur-Saone,Nogent-sur-Marne,"2018 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,36,Cyrille Eliezer-Vanerot,PORT,20.0,24.125,12.75,5.0,13.5,0.46,1.875,6.875,0.34125,0.875,1.75,0.68125,0.5,4.875,5.25,3.125,1.25,0.5,4.5,8.375,2019,SF,"6-8",200,Le Portel,Chatenay-Malabry,"2018 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,26,Cyrille Eliezer-Vanerot,PORT,24.0,17.5,18.125,6.375,13.875,0.5775,2.5,7.25,0.42625,2.875,4.75,0.74125,0.875,7.25,8.25,1.375,2.5,1.625,3.25,9.75,2019,SF,"6-8",200,Le Portel,Chatenay-Malabry,"2018 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,37,Kadri Manroufou,ORL,20.0,13.375,12.625,4.5,15.25,0.37,2.875,11.0,0.32,0.875,1.125,0.9375,4.0,4.75,8.75,3.625,2.25,0.25,2.0,6.5,2019,SF,"6-3",209,Orleans Loiret Basket,Mamoudzou,"2016 NBA Draft, Undrafted",France,French Jeep Elite
2023,F,24,Kadri Manroufou,ROA,29.0,18.375,20.875,7.25,20.0,0.4575,4.625,14.75,0.3925,1.625,2.5,0.83375,2.375,6.5,8.875,2.0,2.5,0.0,1.625,7.0,2019,SF,"6-3",209,Orleans Loiret Basket,Mamoudzou,"2016 NBA Draft, Undrafted",France,French Jeep Elite
2024,F,22,Kadri Manroufou,ROA,27.0,20.625,23.25,7.375,22.0,0.42125,5.25,17.0,0.3875,3.125,3.625,1.065,3.25,5.25,8.5,2.375,2.125,0.0,1.625,6.375,2019,SF,"6-3",209,Orleans Loiret Basket,Mamoudzou,"2016 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,39,Karlton Dimanche,CHO,20.0,8.875,12.25,4.625,7.625,0.76375,0.0,0.875,0.0,3.0,6.375,0.58375,3.375,3.375,6.75,3.0,2.125,0.375,5.125,7.125,2019,GF,"6-4",170,Cholet Basket,Cayenne,"2022 NBA Draft, Undrafted",France,French Jeep Elite
2021,G,44,Karlton Dimanche,CHO,18.0,12.375,17.875,7.375,13.125,0.705,0.0,0.625,0.0,3.0,6.375,0.5925,2.75,5.75,8.375,4.0,1.625,0.375,4.375,6.75,2019,GF,"6-4",170,Cholet Basket,Cayenne,"2022 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,1,Richard Solomon,DIJ,25.0,24.5,36.875,15.0,24.5,0.76875,1.0,2.625,0.47625,5.875,8.625,0.845,4.5,13.625,18.125,1.375,2.0,1.125,3.625,8.125,2019,PF,"6-11",235,JDA Dijon Basket,Inglewood (CA),"2014 NBA Draft, Undrafted",United States,French Jeep Elite
2020,F,2,Miralem Halilovic,ORL,23.0,36.0,36.75,15.25,26.75,0.71125,0.0,0.125,0.0,6.25,10.75,0.725,5.25,11.25,16.5,6.375,2.125,1.5,4.5,6.875,2019,SF,"6-9",200,Orleans Loiret Basket,Tuzla,"2013 NBA Draft, Undrafted",Bosnia and Herzegovina,French Jeep Elite
2022,F,4,Miralem Halilovic,PLV,33.0,26.625,30.875,13.5,22.375,0.75375,0.0,0.0,0.0,3.875,6.875,0.71,5.5,11.125,16.75,5.5,3.125,1.25,4.25,8.75,2019,SF,"6-9",200,Orleans Loiret Basket,Tuzla,"2013 NBA Draft, Undrafted",Bosnia and Herzegovina,French Jeep Elite
2023,C,10,Miralem Halilovic,N92,24.0,33.75,31.0,13.0,25.625,0.63125,0.0,0.125,0.0,5.125,8.0,0.79,5.625,10.75,16.375,7.75,2.25,1.5,4.25,7.25,2019,SF,"6-9",200,Orleans Loiret Basket,Tuzla,"2013 NBA Draft, Undrafted",Bosnia and Herzegovina,French Jeep Elite
2020,F,3,Livio Jean-Charles,LYV,24.0,24.5,35.5,14.625,25.25,0.72625,1.25,3.75,0.43125,5.0,7.375,0.84,6.375,7.625,14.0,2.75,1.125,1.375,2.875,5.0,2019,SF,"6-9",230,ASVEL Basket,Cayenne,"2013 Rnd 1 Pick 28",France,French Jeep Elite
2020,F,4,Patrik Auda,BBD,25.0,27.5,33.75,12.5,20.5,0.765,0.375,0.625,0.625,8.25,11.625,0.8875,2.5,7.625,10.125,2.125,0.875,0.5,4.875,7.875,2019,PF,"6-9",235,Boulazac Basket Dordogne,Brno,"2015 NBA Draft, Undrafted",Czech Republic,French Jeep Elite
2020,F,6,Erik McCree,GRV,19.0,36.0,31.375,10.0,22.875,0.5475,4.5,10.25,0.545,6.875,8.0,1.07875,2.125,10.125,12.125,2.875,1.375,0.75,4.0,5.5,2019,F,"6-8",228,BCM Gravelines,Winter Garden (FL),"2017 NBA Draft, Undrafted",United States,French Jeep Elite
2021,C,14,Erik McCree,GRV,11.0,39.0,26.625,8.625,18.875,0.5675,3.5,8.875,0.49,6.0,7.875,0.945,1.625,11.375,13.0,6.5,1.875,0.5,5.25,4.0,2019,F,"6-8",228,BCM Gravelines,Winter Garden (FL),"2017 NBA Draft, Undrafted",United States,French Jeep Elite
2020,F,13,Saulius Kulvietis,DIJ,12.0,18.375,25.875,8.5,18.125,0.59,5.125,11.25,0.56875,3.75,5.125,0.91625,2.75,6.5,9.25,2.375,1.0,0.375,2.0,5.75,2019,F,"6-9",220,JDA Dijon Basket,Kaunas,"2013 NBA Draft, Undrafted",Lithuania,French Jeep Elite
2020,F,14,Damien Inglis,STR,23.0,32.625,25.375,9.0,19.25,0.5825,2.25,6.375,0.43,5.25,6.75,0.97,2.0,10.5,12.5,6.75,1.875,0.375,5.25,6.125,2019,PF,"6-8",246,Strasbourg IG,Cayenne,"2014 Rnd 2 Pick 1",France,French Jeep Elite
2021,F,25,Damien Inglis,ASM,34.0,19.125,24.625,8.875,18.875,0.5875,1.5,5.25,0.35375,5.375,7.625,0.89,4.5,10.875,15.375,5.25,3.0,0.5,3.625,7.75,2019,PF,"6-8",246,Strasbourg IG,Cayenne,"2014 Rnd 2 Pick 1",France,French Jeep Elite
2020,F,15,Dominique Archie,RCB,24.0,31.0,25.25,9.25,19.875,0.58375,3.5,10.125,0.4375,3.25,3.875,1.02625,3.25,8.125,11.375,3.25,1.625,0.75,3.25,4.375,2019,GF,"6-7",205,Chalons-Reims CB,Augusta (GA),"2010 NBA Draft, Undrafted",United States,French Jeep Elite
2021,F,22,Dominique Archie,RCB,33.0,35.375,25.5,8.75,19.25,0.56875,3.375,9.875,0.43,4.625,5.625,1.035,2.25,7.5,9.75,3.375,1.75,0.75,3.0,3.75,2019,GF,"6-7",205,Chalons-Reims CB,Augusta (GA),"2010 NBA Draft, Undrafted",United States,French Jeep Elite
2022,F,35,Dominique Archie,PAU,30.0,29.375,18.625,6.125,15.875,0.48375,4.0,10.625,0.47,2.25,2.875,1.0225,2.875,8.125,11.0,4.625,1.375,0.625,3.625,4.25,2019,GF,"6-7",205,Chalons-Reims CB,Augusta (GA),"2010 NBA Draft, Undrafted",United States,French Jeep Elite
2020,F,16,J.P. Batista,LEM,21.0,20.625,25.25,10.75,20.25,0.6625,0.0,0.0,0.0,3.75,4.5,1.0575,4.375,8.625,13.0,6.625,0.875,0.375,6.0,7.125,2019,PF,"6-9",269,Le Mans Sarthe Basket,Olinda,"2006 NBA Draft, Undrafted",Brazil,French Jeep Elite
2020,F,18,Ronald Roberts,CHA,22.0,23.625,24.375,9.625,16.5,0.735,0.0,0.0,0.0,5.0,7.75,0.81,4.75,8.375,13.125,2.0,0.625,1.5,3.625,8.125,2019,F,"6-8",219,Chalon-Sur-Saone,Bayonne (NJ),"2014 NBA Draft, Undrafted",United StatesDominican Republic,French Jeep Elite
2020,F,19,Jonathan Arledge,CHO,25.0,25.375,24.375,7.875,19.5,0.5075,2.625,7.625,0.43,5.875,7.75,0.9475,2.75,10.25,13.0,2.75,1.875,1.25,3.625,7.125,2019,F,"6-9",232,Cholet Basket,Washington (DC),"2015 NBA Draft, Undrafted",United StatesLebanon,French Jeep Elite
2020,F,21,Nianta Diarra,CHO,20.0,18.25,23.875,10.125,14.875,0.85125,0.25,1.25,0.20875,3.5,5.375,0.8175,5.625,8.25,13.875,1.25,1.875,2.0,5.0,8.625,2019,FC,"6-7",218,Cholet Basket,Bamako,"2015 NBA Draft, Undrafted",Mali,French Jeep Elite
2021,F,24,Nianta Diarra,CHO,25.0,14.875,24.625,9.875,16.75,0.7375,0.0,0.375,0.0,4.875,8.125,0.75,4.25,10.75,15.0,1.0,0.75,0.375,4.25,8.125,2019,FC,"6-7",218,Cholet Basket,Bamako,"2015 NBA Draft, Undrafted",Mali,French Jeep Elite
2022,C,17,Nianta Diarra,CHO,25.0,22.5,25.25,11.625,18.375,0.7875,0.375,1.625,0.3125,1.75,4.125,0.52375,6.5,9.75,16.25,2.0,0.875,1.125,3.875,6.625,2019,FC,"6-7",218,Cholet Basket,Bamako,"2015 NBA Draft, Undrafted",Mali,French Jeep Elite
2020,F,22,Alpha Kaba,BBD,25.0,27.625,23.75,9.375,16.25,0.71625,0.0,0.0,0.0,5.125,8.75,0.725,8.625,14.75,23.375,0.625,2.0,2.75,4.625,5.375,2019,PF,"6-10",242,ASVEL Basket,Blois,"2017 Rnd 2 Pick 30",FranceGuinea,French Jeep Elite
2021,C,27,Alpha Kaba,N92,34.0,21.5,21.125,9.625,16.25,0.73875,0.0,0.125,0.0,1.875,4.875,0.46875,8.25,8.5,16.75,1.5,1.625,1.25,4.25,9.875,2019,PF,"6-10",242,ASVEL Basket,Blois,"2017 Rnd 2 Pick 30",FranceGuinea,French Jeep Elite
2020,F,24,Ousman Krubally,PORT,22.0,30.625,22.5,9.125,16.5,0.6925,0.0,0.125,0.0,4.375,6.5,0.84,6.0,10.0,16.0,2.125,1.25,0.75,3.75,8.125,2019,F,"6-6",195,Le Portel,Atlanta (GA),"2010 NBA Draft, Undrafted",United States,French Jeep Elite
2020,F,25,Ivan Fevrier,PLV,25.0,15.875,21.625,8.0,17.0,0.58375,4.0,8.5,0.58375,1.75,2.5,0.865,3.0,4.0,7.0,1.0,1.5,0.375,1.875,8.75,2019,F,"6-9",215,Boulogne-Levallois,Lille,"2021 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,38,Ivan Fevrier,N92,26.0,17.875,19.25,7.125,18.375,0.4825,2.875,11.5,0.3175,2.125,2.625,1.01625,2.625,5.875,8.375,1.625,1.625,0.5,2.125,7.5,2019,F,"6-9",215,Boulogne-Levallois,Lille,"2021 NBA Draft, Undrafted",France,French Jeep Elite
2024,F,10,Ivan Fevrier,PORT,29.0,25.375,25.125,9.5,21.125,0.56125,1.875,7.0,0.32625,4.375,6.375,0.85375,2.875,6.75,9.625,3.125,1.25,0.625,3.0,5.0,2019,F,"6-9",215,Boulogne-Levallois,Lille,"2021 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,26,Michael Fakuade,RCB,25.0,22.25,21.5,8.375,18.25,0.57375,2.25,7.25,0.39375,2.375,3.5,0.865,4.375,9.625,13.875,2.25,1.0,2.0,3.625,8.375,2019,PF,"6-7",235,Chalons-Reims CB,Chicago (IL),"2012 NBA Draft, Undrafted",United States,French Jeep Elite
2020,F,27,Devin Oliver,N92,25.0,34.25,21.375,7.75,17.875,0.53625,2.625,7.375,0.44125,3.375,4.25,0.97,2.75,8.25,11.0,4.5,2.25,0.625,2.75,6.0,2019,SF,"6-7",225,Nanterre 92,Kalamazoo (MI),"2014 NBA Draft, Undrafted",United StatesPoland,French Jeep Elite
2020,F,28,Ilkan Karaman,CHO,15.0,15.375,21.125,9.125,19.75,0.57375,1.625,4.875,0.41625,1.25,2.0,0.83375,2.0,7.125,9.125,2.0,2.0,0.625,3.25,8.375,2019,F,"6-8",254,Cholet Basket,Cerkezkoy,"2012 Rnd 2 Pick 27",Turkey,French Jeep Elite
2020,F,29,Adonis Thomas,GRV,13.0,29.125,20.75,7.875,18.25,0.54375,3.125,8.5,0.465,1.75,2.0,1.125,0.75,5.375,6.125,2.125,0.75,0.0,1.25,3.125,2019,PF,"6-6",235,BCM Gravelines,Memphis (TN),"2013 NBA Draft, Undrafted",United States,French Jeep Elite
2020,F,30,Steeve Ho You Fat,ROA,25.0,28.125,20.625,8.125,16.5,0.6125,1.25,4.75,0.34125,3.25,4.0,0.98625,4.25,6.75,11.0,2.0,2.125,1.375,3.5,5.25,2019,GF,"6-8",198,Chorale Roanne Basket,Cayenne,"2010 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,17,Steeve Ho You Fat,ROA,34.0,31.125,21.375,7.625,14.375,0.65625,1.5,3.625,0.505,4.75,5.625,1.0475,3.625,8.625,12.25,3.375,1.75,0.75,4.375,5.625,2019,GF,"6-8",198,Chorale Roanne Basket,Cayenne,"2010 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,40,Steeve Ho You Fat,PLV,35.0,13.875,17.25,6.625,14.375,0.5775,2.0,6.125,0.40625,2.0,2.75,0.9025,3.875,6.375,10.125,1.875,1.875,0.5,2.5,8.5,2019,GF,"6-8",198,Chorale Roanne Basket,Cayenne,"2010 NBA Draft, Undrafted",France,French Jeep Elite
2023,F,27,Steeve Ho You Fat,PLV,41.0,15.5,20.125,6.875,13.25,0.6525,1.875,4.875,0.47625,4.375,6.125,0.89,3.625,4.875,8.5,3.0,0.875,0.5,2.625,9.375,2019,GF,"6-8",198,Chorale Roanne Basket,Cayenne,"2010 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,31,Benoit Mbala,CSP,17.0,15.375,20.625,7.5,15.25,0.61375,0.625,2.25,0.3125,5.125,10.875,0.5925,5.5,8.0,13.5,2.625,4.0,1.375,1.75,8.625,2019,F,"6-6",230,CSP Limoges,Yaounde,"2017 NBA Draft, Undrafted",Cameroon,French Jeep Elite
2020,F,33,Landing Sane,ASM,23.0,17.75,19.5,7.0,16.875,0.51625,4.375,10.25,0.53625,1.125,1.875,0.75,4.0,6.75,10.875,1.125,2.25,1.25,2.25,7.375,2019,PF,"6-10",220,AS Monaco Basket,Ermont,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,26,Landing Sane,ORL,32.0,28.125,24.375,8.125,19.0,0.535,4.125,10.875,0.4675,4.0,4.5,1.11125,2.875,7.375,10.25,2.25,1.625,1.0,3.0,6.875,2019,PF,"6-10",220,AS Monaco Basket,Ermont,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,16,Landing Sane,PAU,23.0,16.125,24.75,8.5,20.25,0.525,5.25,13.625,0.485,2.375,3.625,0.83375,1.625,7.875,9.5,2.375,0.625,1.0,3.25,6.875,2019,PF,"6-10",220,AS Monaco Basket,Ermont,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2023,F,19,Landing Sane,PAU,34.0,18.75,23.375,8.125,21.125,0.47875,4.125,12.875,0.40125,3.0,4.5,0.855,2.625,7.0,9.625,1.375,1.625,1.0,2.125,6.5,2019,PF,"6-10",220,AS Monaco Basket,Ermont,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,34,Olivier Cortale,ROA,25.0,21.0,18.125,7.0,16.0,0.5475,1.875,5.375,0.4275,2.25,3.125,0.90875,2.875,7.5,10.375,1.75,1.625,0.875,3.125,7.0,2019,F,"6-9",220,Chorale Roanne Basket,Clamart,"2019 NBA Draft, Undrafted",France,French Jeep Elite
2024,F,13,Olivier Cortale,CHA,29.0,21.25,24.625,9.0,14.5,0.7775,0.125,0.375,0.41625,6.5,8.375,0.96,5.0,9.75,14.75,2.125,1.0,1.0,5.0,10.5,2019,F,"6-9",220,Chorale Roanne Basket,Clamart,"2019 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,35,Digue Diawara,PAU,25.0,18.0,18.0,6.5,15.625,0.51875,1.5,6.0,0.3125,3.5,4.125,1.05,2.625,8.875,11.5,2.5,1.625,0.875,3.875,4.125,2019,F,"6-9",210,Pau-Orthez,Saint-Denis,"2020 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,37,Digue Diawara,PAU,33.0,15.75,19.375,6.625,15.25,0.5425,2.0,5.5,0.46,4.125,5.625,0.93,2.75,7.25,9.875,1.5,1.25,0.375,3.25,6.875,2019,F,"6-9",210,Pau-Orthez,Saint-Denis,"2020 NBA Draft, Undrafted",France,French Jeep Elite
2024,F,21,Digue Diawara,PORT,29.0,33.125,22.875,7.625,15.125,0.62875,2.125,5.875,0.46,5.5,7.25,0.965,1.5,8.25,9.75,3.25,2.875,1.0,3.25,4.375,2019,F,"6-9",210,Pau-Orthez,Saint-Denis,"2020 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,36,Jacques Alingue,LEM,25.0,29.875,17.375,7.875,12.125,0.80625,0.0,0.125,0.0,1.75,3.875,0.545,4.25,7.625,11.875,4.125,3.625,1.5,3.5,6.625,2019,GF,"6-7",215,JDA Dijon Basket,Avranches,"2010 NBA Draft, Undrafted",ChadFrance,French Jeep Elite
2021,F,24,Jacques Alingue,DIJ,33.0,21.5,19.25,8.625,14.5,0.73875,0.0,0.25,0.0,2.125,5.625,0.47125,4.875,6.375,11.25,4.375,3.75,1.75,4.125,7.75,2019,GF,"6-7",215,JDA Dijon Basket,Avranches,"2010 NBA Draft, Undrafted",ChadFrance,French Jeep Elite
2022,F,41,Jacques Alingue,DIJ,35.0,24.25,17.0,7.25,10.625,0.85375,0.0,0.125,0.0,2.5,6.0,0.515,6.375,9.5,15.875,5.625,3.75,2.375,4.625,9.75,2019,GF,"6-7",215,JDA Dijon Basket,Avranches,"2010 NBA Draft, Undrafted",ChadFrance,French Jeep Elite
2023,F,33,Jacques Alingue,DIJ,34.0,25.25,18.25,8.375,11.625,0.9025,0.0,0.0,0.0,1.5,3.625,0.51875,4.25,9.625,13.875,3.375,2.5,2.125,3.25,9.25,2019,GF,"6-7",215,JDA Dijon Basket,Avranches,"2010 NBA Draft, Undrafted",ChadFrance,French Jeep Elite
2024,F,45,Jacques Alingue,DIJ,27.0,23.375,11.25,5.5,9.25,0.7375,0.0,0.0,0.0,0.375,1.75,0.25,4.625,7.375,12.0,4.625,3.625,2.25,2.5,7.625,2019,GF,"6-7",215,JDA Dijon Basket,Avranches,"2010 NBA Draft, Undrafted",ChadFrance,French Jeep Elite
2020,F,37,Kim Tillie,ASM,20.0,20.875,15.25,6.125,13.25,0.57375,2.875,7.875,0.455,0.125,0.375,0.625,4.5,8.75,13.25,4.625,1.75,0.125,2.125,8.125,2019,PF,"6-11",230,AS Monaco Basket,Cagnes-sur-Mer,"2010 NBA Draft, Undrafted",France,French Jeep Elite
2023,F,39,Kim Tillie,CHO,26.0,21.5,16.5,5.5,12.625,0.545,2.125,6.375,0.41625,3.375,4.125,1.0075,4.0,7.875,11.875,4.25,3.375,0.25,3.25,7.625,2019,PF,"6-11",230,AS Monaco Basket,Cagnes-sur-Mer,"2010 NBA Draft, Undrafted",France,French Jeep Elite
2024,F,38,Kim Tillie,CHO,18.0,21.375,15.875,4.75,11.75,0.5,2.375,7.375,0.395,4.125,4.75,1.09375,3.375,9.75,13.125,3.875,2.375,0.0,2.375,7.875,2019,PF,"6-11",230,AS Monaco Basket,Cagnes-sur-Mer,"2010 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,40,Clement Cavallo,ROA,25.0,24.375,10.5,3.75,7.75,0.595,0.75,2.875,0.32625,2.375,2.875,1.0325,1.75,7.625,9.375,4.875,1.875,0.25,2.875,9.125,2019,PF,"6-7",210,Chorale Roanne Basket,Menton,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,49,Clement Cavallo,ROA,34.0,21.625,12.75,5.125,10.25,0.61875,0.375,2.5,0.2,2.125,2.875,0.9375,3.625,7.75,11.375,4.0,1.25,0.125,3.0,9.375,2019,PF,"6-7",210,Chorale Roanne Basket,Menton,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,47,Clement Cavallo,ROA,33.0,19.75,10.5,3.625,7.5,0.615,1.625,3.75,0.53,1.625,2.125,0.92125,5.25,7.625,13.0,6.625,0.625,0.25,3.0,8.875,2019,PF,"6-7",210,Chorale Roanne Basket,Menton,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2020,C,3,Cliff Alexander,LEM,22.0,21.875,33.75,14.25,23.625,0.75625,0.125,0.25,0.625,5.0,6.5,0.9525,4.5,11.25,15.75,0.875,1.125,1.75,4.625,6.5,2019,PF,"6-8",245,Le Mans Sarthe Basket,Chicago (IL),"2015 NBA Draft, Undrafted",United States,French Jeep Elite
2020,C,4,Adreian Payne,LYV,12.0,26.5,33.125,11.125,20.75,0.6675,4.5,9.625,0.57875,6.375,8.5,0.9375,3.75,9.625,13.5,3.125,1.0,1.125,3.5,8.25,2019,C,"6-10",237,ASVEL Basket,Dayton (OH),"2014 Rnd 1 Pick 15",United States,French Jeep Elite
2020,C,8,Brian Conklin,CSP,22.0,26.375,31.0,12.0,23.5,0.63875,0.625,1.5,0.52125,6.375,10.5,0.75625,4.625,7.625,12.25,3.125,2.0,0.125,3.625,6.875,2019,F,"6-6",230,CSP Limoges,Eugene (OR),"2012 NBA Draft, Undrafted",United States,French Jeep Elite
2021,F,3,Brian Conklin,N92,34.0,23.875,29.875,11.375,19.375,0.7375,0.125,0.5,0.20875,6.875,9.625,0.90125,5.75,6.25,12.125,3.625,1.25,0.25,3.375,8.25,2019,F,"6-6",230,CSP Limoges,Eugene (OR),"2012 NBA Draft, Undrafted",United States,French Jeep Elite
2020,C,9,Chris Evans,ORL,24.0,36.25,30.875,11.0,22.75,0.60125,3.0,8.125,0.465,6.0,7.875,0.9475,2.875,7.375,10.375,2.625,3.625,0.375,3.875,6.0,2019,F,"6-8",220,Orleans Loiret Basket,Chesapeake (VA),"2013 NBA Draft, Undrafted",United States,French Jeep Elite
2020,C,10,Chris Horton,CHO,20.0,42.625,30.125,12.875,20.375,0.78625,0.0,0.0,0.0,4.5,5.75,0.98125,6.25,9.625,15.875,3.125,2.125,2.5,3.75,3.875,2019,FC,"6-8",225,Cholet Basket,Decatur (GA),"2016 NBA Draft, Undrafted",United States,French Jeep Elite
2021,F,34,Chris Horton,CHO,25.0,36.75,20.875,9.25,16.625,0.7025,0.0,0.0,0.0,2.25,4.125,0.675,5.5,10.5,16.0,2.75,2.625,2.25,3.0,3.875,2019,FC,"6-8",225,Cholet Basket,Decatur (GA),"2016 NBA Draft, Undrafted",United States,French Jeep Elite
2022,C,11,Chris Horton,N92,28.0,36.125,28.375,11.875,19.25,0.7725,0.0,0.125,0.0,4.625,6.875,0.85625,5.5,11.25,16.75,3.25,3.875,3.75,3.0,5.375,2019,FC,"6-8",225,Cholet Basket,Decatur (GA),"2016 NBA Draft, Undrafted",United States,French Jeep Elite
2020,C,11,Jamel Artis,PLV,25.0,34.25,29.0,10.625,22.75,0.58125,3.0,9.0,0.4125,4.875,6.25,0.9725,2.5,6.375,8.875,3.75,2.125,0.25,4.625,4.25,2019,F,"6-7",213,Boulogne-Levallois,Baltimore (MD),"2017 NBA Draft, Undrafted",United States,French Jeep Elite
2021,F,30,Jamel Artis,ROA,26.0,35.875,23.25,8.25,18.0,0.575,2.75,7.125,0.4775,4.0,5.25,0.9425,1.5,4.125,5.5,4.375,1.5,0.375,3.0,4.375,2019,F,"6-7",213,Boulogne-Levallois,Baltimore (MD),"2017 NBA Draft, Undrafted",United States,French Jeep Elite
2020,C,12,Joe Burton,ROA,23.0,20.875,29.0,11.875,20.0,0.7425,0.0,0.25,0.0,5.25,6.875,0.96625,4.625,9.0,13.75,5.125,3.375,0.5,5.625,7.625,2019,FC,"6-7",295,Chorale Roanne Basket,Soboba (CA),"2013 NBA Draft, Undrafted",United States,French Jeep Elite
2020,C,14,Ismael Bako,LYV,21.0,17.625,28.125,10.125,16.0,0.79125,0.0,0.0,0.0,7.875,9.875,0.995,6.625,8.5,15.125,1.625,1.875,4.875,2.25,10.5,2019,C,"6-10",210,ASVEL Basket,Leuven,"2017 NBA Draft, Undrafted",Belgium,French Jeep Elite
