Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2021,Nikola Radicevic,G,6-5,200,ASP Promitheas Patras,Cacak,2015 Rnd 2 Pick 27,Serbia
2021,Tyrese Rice,G,6-1,190,AEK Athens,Richmond (VA),"2009 NBA Draft, Undrafted",United StatesMontenegro
2021,Nikos Rogkavopoulos,F,6-8,197,AEK Athens,Maroussi,"2023 NBA Draft, Undrafted",Greece
2021,Apostolos Roumoglou,G,6-7,200,PAOK BC,Xanthi,2026 NBA Draft Eligible,Greece
2021,Darius Roy,G,6-2,185,Ermis Agias Larissa,Lawton (OK),"2020 NBA Draft, Undrafted",United States
2021,Brandon Rush,G,6-6,220,Ermis Agias Larissa,Kansas City (MO),2008 Rnd 1 Pick 13,United States
2021,Yannis Sahpatzidis,C,6-10,240,Charilaos Trikoupis Mesologiou,Thessaloniki,"2015 NBA Draft, Undrafted",Greece
2021,Christos Saloustros,F,6-7,205,Peristeri BC,Heraklion,"2012 NBA Draft, Undrafted",Greece
2021,Howard Sant-Roos,F,6-7,180,Panathinaikos,Havana,"2013 NBA Draft, Undrafted",Cuba
2021,Zisis Sarikopoulos,C,7-0,265,Iraklis BC,Athens,"2012 NBA Draft, Undrafted",Greece
2021,Jared Savage,GF,6-5,205,GS Lavrio,Bowling Green (KY),"2020 NBA Draft, Undrafted",United States
2021,Stavros Schizas,GF,6-5,205,Iraklis BC,Athens,"2014 NBA Draft, Undrafted",Greece
2021,Jamal Shuler,G,6-3,180,Aris BC,Jacksonville (NC),"2008 NBA Draft, Undrafted",United States
2021,Giannis Sidiroilias,G,6-7,-,Aris BC,,"2023 NBA Draft, Undrafted",Greece
2021,Antonios Sigalas,G,6-2,-,Panathinaikos,,2025 NBA Draft Eligible,Greece
2021,Gaios Skordilis,F,6-10,275,Peristeri BC,Corfu,"2009 NBA Draft, Undrafted",Greece
2021,Diamantis Slaftsakis,F,6-7,195,Aris BC,Panorama,"2016 NBA Draft, Undrafted",Greece
2021,Marcus Slaughter,F,6-9,230,AEK Athens,San Leandro (CA),"2006 NBA Draft, Undrafted",United States
2021,Jerry Smith,G,6-2,190,Ermis Agias Larissa,Wauwatosa (WI),"2010 NBA Draft, Undrafted",United States
2021,Khaliq Spicer,F,6-9,230,Kolossos Rodou BC,Dearborn Heights (MI),"2016 NBA Draft, Undrafted",United States
2021,Anastasios Spyropoulos,G,6-7,202,Ermis Agias Larissa,Larissa,"2017 NBA Draft, Undrafted",Greece
2021,Dimitris Stamatis,G,6-4,190,Aris BC,Maroussi,"2018 NBA Draft, Undrafted",Greece
2021,Alexandros Stamatogiannis,F,6-11,-,GS Lavrio,Thessaloniki,"2019 NBA Draft, Undrafted",Greece
2021,Scott Suggs,G,6-7,199,Iraklis BC,Washington (MO),"2013 NBA Draft, Undrafted",United States
2021,Keifer Sykes,G,5-11,167,Panathinaikos,Chicago (IL),"2015 NBA Draft, Undrafted",United States
2021,Georgios Tanoulis,C,6-11,231,ASP Promitheas Patras,Thessaloniki,2024 NBA Draft Eligible,Greece
2021,Adam Terrell,G,6-1,170,Ionikos Nikaias BC,Jonesboro (GA),"2016 NBA Draft, Undrafted",United States
2021,Xhuljan Tola,C,6-11,-,Peristeri BC,,2025 NBA Draft Eligible,Albania
2021,Vasilis Toliopoulos,G,6-2,175,Ionikos Nikaias BC,Athens,"2018 NBA Draft, Undrafted",Greece
2021,Stavros Toutziarakis,C,6-11,230,Ionikos Nikaias BC,Florina,"2009 NBA Draft, Undrafted",Greece
2021,Travis Trice,G,6-2,175,ASP Promitheas Patras,Huber Heights (OH),"2015 NBA Draft, Undrafted",United States
2021,Michalis Tsairelis,F,6-10,225,Peristeri BC,Thessaloniki,"2010 NBA Draft, Undrafted",Greece
2021,Georgios Tsalmpouris,FC,7-2,217,PAOK BC,Veria,"2016 NBA Draft, Undrafted",Greece
2021,Valandis Tsioulkas,F,6-9,-,Ermis Agias Larissa,,"2019 NBA Draft, Undrafted",Greece
2021,Kevin Tumba,F,6-9,245,Kolossos Rodou BC,Lubumbashi,"2013 NBA Draft, Undrafted",Democratic Republic of the CongoBelgium
2021,Elston Turner,G,6-5,211,PAOK BC,Missouri City (TX),"2013 NBA Draft, Undrafted",United StatesGreece
2021,Frank Turner,G,5-10,165,Iraklis BC,Atlantic City (NJ),"2010 NBA Draft, Undrafted",United States
2021,Nikolaos Vasileiou,G,6-5,-,ASP Promitheas Patras,,2029 NBA Draft Eligible,Greece
2021,Panagiotis Vasilopoulos,F,6-8,235,Peristeri BC,Maroussi,"2006 NBA Draft, Undrafted",Greece
2021,Dimitrios Verginis,G,6-4,195,Iraklis BC,Thessaloniki,"2009 NBA Draft, Undrafted",Greece
2021,Tilemachos Vissariou,G,6-6,205,Peristeri BC,,2024 NBA Draft Eligible,Greece
2021,Lampros Vlachos,F,6-7,-,Ionikos Nikaias BC,Athens,"2015 NBA Draft, Undrafted",Greece
2021,Ian Vougioukas,FC,6-10,270,Panathinaikos,Athens,"2007 NBA Draft, Undrafted",Greece
2021,Efstratios Voulgaropoulos,FC,7-1,225,GS Lavrio,Thessaloniki,"2022 NBA Draft, Undrafted",Greece
2021,DeVaughn Washington,F,6-8,225,Ermis Agias Larissa,Virginia Beach (VA),"2011 NBA Draft, Undrafted",United States
2021,Wes Washpun,G,6-1,175,Ermis Agias Larissa,Cedar Rapids (IA),"2016 NBA Draft, Undrafted",United States
2021,Gary Watson,FC,-,-,Kolossos Rodou BC,,1972 Rnd 10 Pick 4,United States
2021,Glynn Watson,G,6-0,173,Kolossos Rodou BC,Westchester (IL),"2019 NBA Draft, Undrafted",United States
2021,James Webb III,F,6-9,202,Ermis Agias Larissa,Augusta (GA),"2016 NBA Draft, Undrafted",United States
2021,Aaron White,F,6-9,220,Panathinaikos,Strongsville (OH),2015 Rnd 2 Pick 19,United States
2021,Jared Wilson-Frame,G,6-5,220,Charilaos Trikoupis Mesologiou,Windsor (CT),"2019 NBA Draft, Undrafted",United States
2021,James Woodard,G,6-3,192,Peristeri BC,Edmond (OK),"2016 NBA Draft, Undrafted",United States
2021,Tony Woods,C,6-11,250,Ionikos Nikaias BC,Rome (GA),"2013 NBA Draft, Undrafted",United States
2021,Vassilis Xanthopoulos,G,6-2,205,Kolossos Rodou BC,Thessaloniki,"2006 NBA Draft, Undrafted",Greece
2021,Vassilios Yiatroudis,G,6-3,-,Ionikos Nikaias BC,,"2022 NBA Draft, Undrafted",Greece
2021,Thodoris Zaras,G,6-5,215,Kolossos Rodou BC,Thessaloniki,"2009 NBA Draft, Undrafted",Greece
2021,Nick Zeisloft,G,6-4,185,Ionikos Nikaias BC,LaGrange (IL),"2016 NBA Draft, Undrafted",United States
2021,Nikos Zisis,G,6-5,207,AEK Athens,Thessaloniki,"2005 NBA Draft, Undrafted",Greece
2022,Jamar Abrams,GF,6-6,205,Iraklis BC,Richmond (VA),"2011 NBA Draft, Undrafted",United States
2022,Quincy Acy,F,6-7,240,Olympiacos,Tyler (TX),2012 Rnd 2 Pick 7,United States
2022,Danny Agbelese,F,6-8,215,Peristeri BC,Lanham (MD),"2012 NBA Draft, Undrafted",United States
2022,Dimitrios Agravanis,F,6-10,210,ASP Promitheas Patras,Athens,2015 Rnd 2 Pick 29,Greece
2022,Ioannis Agravanis,F,6-6,198,ASP Promitheas Patras,Amarousio,"2020 NBA Draft, Undrafted",Greece
2022,Wajid Aminu,F,6-7,197,GS Lavrio,Marietta (GA),"2020 NBA Draft, Undrafted",United States
2022,Dalan Ancrum,GF,6-6,190,GS Lavrio,Round Rock (TX),"2018 NBA Draft, Undrafted",United States
2022,Mihajlo Andric,F,6-7,187,ASP Promitheas Patras,Kragujevac,"2016 NBA Draft, Undrafted",Serbia
2022,Braian Angola-Rodas,F,6-6,195,AEK Athens,Villanueva,"2018 NBA Draft, Undrafted",Colombia
2022,Panagiotis Argiroulis,-,-,-,Iraklis BC,,"2022 NBA Draft, Undrafted",Greece
2022,Nikos Arsenopoulos,G,6-5,191,Ionikos Nikaias BC,Maroussi,"2022 NBA Draft, Undrafted",Greece
2022,Jamel Artis,F,6-7,213,Ionikos Nikaias BC,Baltimore (MD),"2017 NBA Draft, Undrafted",United States
2022,Asterios Asteriadis,F,6-6,-,Ermis Agias Larissa,,2025 NBA Draft Eligible,Greece
2022,Ioannis Athinaiou,G,6-5,198,Ionikos Nikaias BC,Athens,"2010 NBA Draft, Undrafted",Greece
2022,Neoklis Avdalas,GF,6-8,187,Panathinaikos,Athens,2028 NBA Draft Eligible,Greece
2022,Sedrick Barefield,G,6-2,190,AS Apollon Patras,Corona (CA),"2019 NBA Draft, Undrafted",United States
2022,Athanasios Bazinas,G,6-5,-,ASP Promitheas Patras,,2025 NBA Draft Eligible,Greece
2022,Periklis Bazinas,G,6-6,192,AS Apollon Patras,Patras,"2022 NBA Draft, Undrafted",Greece
2022,Janis Berzins,GF,6-7,201,Ermis Agias Larissa,Limbazi,"2015 NBA Draft, Undrafted",Latvia
2022,Kostas Bilalis,G,6-1,-,Peristeri BC,,2026 NBA Draft Eligible,Greece
2022,Sotiris Billis,G,6-7,200,Kolossos Rodou BC,Amarousio,"2018 NBA Draft, Undrafted",Greece
2022,Lefteris Bochoridis,G,6-5,190,Panathinaikos,Thessaloniki,"2016 NBA Draft, Undrafted",Greece
2022,Georgios Bogris,FC,6-11,235,AEK Athens,Athens,"2011 NBA Draft, Undrafted",Greece
2022,Chad Brown,C,6-9,245,Peristeri BC,Deltona (FL),"2019 NBA Draft, Undrafted",United States
2022,Josh Carter,F,6-7,195,PAOK BC,Dallas (TX),"2009 NBA Draft, Undrafted",United States
2022,Simeon Carter,F,6-8,215,AS Apollon Patras,Charlotte (NC),"2020 NBA Draft, Undrafted",United States
2022,Tyson Carter,G,6-4,175,GS Lavrio,Starkville (MS),"2020 NBA Draft, Undrafted",United States
2022,Emmanouil Chatzidakis,C,6-10,212,Kolossos Rodou BC,Amarousio,"2022 NBA Draft, Undrafted",Greece
2022,Giorgos Chatzikyriakos,G,5-11,164,Ionikos Nikaias BC,Piraeus,2024 NBA Draft Eligible,Greece
2022,Stylianos Chavales,GF,6-4,-,Aris BC,,2026 NBA Draft Eligible,Greece
2022,Nikos Chougkaz,F,6-9,200,Panathinaikos,Athens,"2021 NBA Draft, Undrafted",Greece
2022,Vassilis Christidis,F,6-9,240,Peristeri BC,Thessaloniki,"2020 NBA Draft, Undrafted",Greece
2022,Andreas Christodoulou,F,6-6,200,PAOK BC,Limassol,"2017 NBA Draft, Undrafted",Cyprus
2022,Linos Chrysikopoulos,F,6-9,209,Peristeri BC,Corfu,"2014 NBA Draft, Undrafted",Greece
2022,Orlando Coleman,GF,6-5,210,AS Apollon Patras,Birmingham (AL),"2016 NBA Draft, Undrafted",United States
2022,Quim Colom,G,6-2,194,AEK Athens,Andorra La Vella,"2010 NBA Draft, Undrafted",AndorraSpain
2022,Glenn Cosey,G,6-0,182,Peristeri BC,Flint (MI),"2014 NBA Draft, Undrafted",United States
2022,Isaiah Cousins,G,6-4,191,Aris BC,Mount Vernon (NY),2016 Rnd 2 Pick 29,United States
2022,Anthony Cowan,G,6-0,170,Aris BC,Olney (MD),"2020 NBA Draft, Undrafted",United States
2022,Travis Daniels,GF,6-8,219,Iraklis BC,Tuscaloosa (AL),"2016 NBA Draft, Undrafted",United StatesCanada
2022,De'Jon Davis,F,6-7,225,AS Apollon Patras,Oakland (CA),"2020 NBA Draft, Undrafted",United States
2022,"Mike Davis, Jr.",G,6-4,180,Ionikos Nikaias BC,Brunswick (GA),"2018 NBA Draft, Undrafted",United States
2022,David DiLeo,F,6-8,224,PAOK BC,Iowa City (IA),"2020 NBA Draft, Undrafted",United States
2022,Georgios Diamantakos,C,7-0,275,AS Apollon Patras,Magoula,"2017 NBA Draft, Undrafted",Greece
2022,Kevin Dillard,G,6-0,182,Ionikos Nikaias BC,Homewood (IL),"2013 NBA Draft, Undrafted",United States
2022,Manos Dimou,G,6-4,200,Panathinaikos,Athens,2026 NBA Draft Eligible,Greece
2022,Nikolaos Diplaros,G,6-2,180,AS Apollon Patras,Patras,"2019 NBA Draft, Undrafted",Greece
2022,Marek Dolezaj,F,6-10,201,Iraklis BC,Bratislava,"2021 NBA Draft, Undrafted",Slovakia
2022,Tyler Dorsey,G,6-5,183,Olympiacos,Los Angeles (CA),2017 Rnd 2 Pick 11,United StatesGreece
2022,Toney Douglas,G,6-2,195,Iraklis BC,Jonesboro (GA),2009 Rnd 1 Pick 29,United States
2022,Ioannis Efstathiadis,F,6-6,-,Peristeri BC,,2025 NBA Draft Eligible,Greece
2022,Jeremy Evans,F,6-9,200,Panathinaikos,Crossett (AR),2010 Rnd 2 Pick 25,United States
2022,Moustapha Fall,F,7-2,235,Olympiacos,Paris,"2014 NBA Draft, Undrafted",France
2022,Tunde Fasasi,F,6-8,210,ASP Promitheas Patras,Stockholm,2027 NBA Draft Eligible,Sweden
2022,Terrance Ferguson,G,6-7,190,AEK Athens,Tulsa (OK),2017 Rnd 1 Pick 21,United States
2022,Yogi Ferrell,G,6-0,180,Panathinaikos,Greenfield (IN),"2016 NBA Draft, Undrafted",United States
2022,Panagiotis Filippakos,C,6-8,225,AEK Athens,Amarousio,"2016 NBA Draft, Undrafted",Greece
2022,Nikos Filippas,GF,6-8,-,Peristeri BC,,2026 NBA Draft Eligible,Greece
2022,Giorgos Fillios,G,6-6,207,Iraklis BC,,2024 NBA Draft Eligible,Greece
2022,Kostis Filoxenidis,F,6-6,-,GS Lavrio,,2025 NBA Draft Eligible,Greece
2022,Michael Finke,F,6-10,235,Aris BC,Champaign (IL),"2019 NBA Draft, Undrafted",United States
2022,Dimitris Flionis,G,6-3,185,AEK Athens,Thessaloniki,"2019 NBA Draft, Undrafted",Greece
2022,Jehyve Floyd,F,6-8,240,Panathinaikos,Parlin (NJ),"2019 NBA Draft, Undrafted",United States
2022,Jordan Floyd,G,6-2,170,Kolossos Rodou BC,Stone Mountain (GA),"2020 NBA Draft, Undrafted",United States
2022,Josh Fortune,G,6-5,200,Ermis Agias Larissa,Hampton (VA),"2017 NBA Draft, Undrafted",United States
2022,Marcus Foster,G,6-3,205,ASP Promitheas Patras,Wichita Falls (TX),"2018 NBA Draft, Undrafted",United States
2022,Conner Frankamp,G,6-1,169,ASP Promitheas Patras,Wichita (KS),"2018 NBA Draft, Undrafted",United StatesGeorgia
2022,Ioannis Fytros,F,6-6,-,Peristeri BC,,2026 NBA Draft Eligible,Greece
2022,Abdul Gaddy,G,6-3,195,ASP Promitheas Patras,Tacoma (WA),"2013 NBA Draft, Undrafted",United States
2022,Brandon Garrett,F,6-9,200,Iraklis BC,Phoenix (AZ),"2013 NBA Draft, Undrafted",United States
2022,Eugene German,G,6-0,185,Ionikos Nikaias BC,Gary (IN),"2020 NBA Draft, Undrafted",United States
2022,Nikolaos Gerokostas,F,6-8,-,Aris BC,Kozani,2027 NBA Draft Eligible,Greece
2022,Petros Geromichalos,F,6-8,240,GS Lavrio,Thessaloniki,"2016 NBA Draft, Undrafted",Greece
2022,Charis Giannopoulos,F,6-7,190,ASP Promitheas Patras,Veria,"2011 NBA Draft, Undrafted",Greece
2022,Tomasz Gielo,F,6-9,228,Peristeri BC,Szczecin,"2016 NBA Draft, Undrafted",Poland
2022,Marios Giotis,F,6-6,192,Ionikos Nikaias BC,,2024 NBA Draft Eligible,Greece
2022,Nikos Gkikas,G,6-1,178,ASP Promitheas Patras,Athens,"2012 NBA Draft, Undrafted",Greece
2022,Giorgos Gkiouzelis,FC,6-9,215,Ionikos Nikaias BC,Thessaloniki,"2017 NBA Draft, Undrafted",Germany
2022,Kenny Goins,F,6-7,230,GS Lavrio,Troy (MI),"2019 NBA Draft, Undrafted",United States
2022,Kostas Gontikas,C,6-9,246,Ionikos Nikaias BC,Athens,"2016 NBA Draft, Undrafted",Greece
2022,Jerai Grant,FC,6-8,220,ASP Promitheas Patras,Bowie (MD),"2011 NBA Draft, Undrafted",United States
2022,Steven Gray,G,6-5,205,Peristeri BC,Irondale (WA),"2011 NBA Draft, Undrafted",United States
2022,Devonte Green,G,6-3,185,Ermis Agias Larissa,West Babylon (NY),"2020 NBA Draft, Undrafted",United States
2022,Phillip Greene IV,G,6-2,183,PAOK BC,Chicago (IL),"2015 NBA Draft, Undrafted",United States
2022,Dayon Griffin,G,6-4,208,AS Apollon Patras,St. Petersburg (FL),"2019 NBA Draft, Undrafted",United States
2022,Eric Griffin,F,6-8,194,AEK Athens,Orlando (FL),"2012 NBA Draft, Undrafted",United States
2022,Malcolm Griffin,G,6-4,210,PAOK BC,Chicago (IL),"2014 NBA Draft, Undrafted",United States
2022,Josh Hagins,G,6-1,180,Peristeri BC,Bossier City (LA),"2016 NBA Draft, Undrafted",United States
2022,Daniel Hamilton,G,6-7,195,Ionikos Nikaias BC,Los Angeles (CA),2016 Rnd 2 Pick 26,United States
2022,Olivier Hanlan,G,6-4,190,Aris BC,Aylmer,2015 Rnd 2 Pick 12,Canada
2022,Dimitris Haritopoulos,F,6-9,220,Iraklis BC,Alexandreia,"2005 NBA Draft, Undrafted",Greece
2022,Manny Harris,G,6-5,185,AEK Athens,Detroit (MI),"2010 NBA Draft, Undrafted",United States
2022,Myke Henry,F,6-6,238,Iraklis BC,Chicago (IL),"2016 NBA Draft, Undrafted",United States
2022,Jahvon Henry-Blair,G,6-4,190,GS Lavrio,Brampton,"2021 NBA Draft, Undrafted",Canada
2022,Jalen Hudson,F,6-6,192,Ermis Agias Larissa,Richmond (VA),"2019 NBA Draft, Undrafted",United States
2022,Ian Hummer,F,6-7,225,AEK Athens,Vienna (VA),"2013 NBA Draft, Undrafted",United States
2022,Dario Hunt,C,6-8,230,ASP Promitheas Patras,Colorado Springs (CO),"2012 NBA Draft, Undrafted",United States
2022,Vladimir Jankovic,F,6-8,222,PAOK BC,Belgrade,"2012 NBA Draft, Undrafted",SerbiaGreece
2022,Livio Jean-Charles,F,6-9,230,Olympiacos,Cayenne,2013 Rnd 1 Pick 28,France
2022,Stevan Jelovac,F,6-10,245,AEK Athens,Novi Sad,"2011 NBA Draft, Undrafted",Serbia
2022,Marvin Jones,FC,7-0,220,PAOK BC,Chicago (IL),"2017 NBA Draft, Undrafted",United States
2022,Stefan Jovic,G,6-5,208,Panathinaikos,Nis,"2012 NBA Draft, Undrafted",Serbia
2022,Shakur Juiston,F,6-7,220,Aris BC,Paterson (NJ),"2020 NBA Draft, Undrafted",United States
2022,Dimitrios Kaklamanakis,C,6-9,210,GS Lavrio,Athens,"2016 NBA Draft, Undrafted",Greece
2022,Nikolaos Kamaras,GF,6-6,200,Aris BC,Thessaloniki,"2019 NBA Draft, Undrafted",Greece
2022,Nikolaos Kamarianos,G,6-8,205,PAOK BC,Athens,"2019 NBA Draft, Undrafted",Greece
2022,Georgios Kamperidis,G,6-8,210,PAOK BC,,"2021 NBA Draft, Undrafted",Greece
2022,Michalis Kamperidis,F,6-9,240,PAOK BC,Athens,"2014 NBA Draft, Undrafted",Greece
2022,Nikolaos Kampouris,C,6-9,225,Kolossos Rodou BC,Amarousio,"2014 NBA Draft, Undrafted",Greece
2022,Zois Karampelas,G,6-1,180,Ermis Agias Larissa,Athens,"2023 NBA Draft, Undrafted",Greece
2022,Michalis Karlis,G,6-1,188,AEK Athens,Heraklion,2025 NBA Draft Eligible,Greece
2022,Leonidas Kaselakis,C,6-7,210,Panathinaikos,Cholargos,"2012 NBA Draft, Undrafted",Greece
2022,Dimitrios Katsivelis,F,6-5,210,Peristeri BC,Thessaloniki,"2013 NBA Draft, Undrafted",Greece
2022,Vassilis Kavvadas,F,6-8,255,Panathinaikos,Athens,"2013 NBA Draft, Undrafted",Greece
2022,James Kelly,F,6-8,240,Aris BC,Ann Arbor (MI),"2016 NBA Draft, Undrafted",United States
2022,Moses Kingsley,F,6-10,230,Ionikos Nikaias BC,New Albany (MS),"2017 NBA Draft, Undrafted",United States
2022,Jaka Klobucar,G,6-6,201,Aris BC,Novo Mesto,"2009 NBA Draft, Undrafted",Slovenia
2022,Brandon Knight,G,6-2,182,Olympiacos,Miami (FL),2011 Rnd 1 Pick 8,United States
2022,Georgios Kogionis,C,6-9,227,AS Apollon Patras,,"2023 NBA Draft, Undrafted",Greece
2022,Iosif Koloveros,G,6-1,185,Ionikos Nikaias BC,,2024 NBA Draft Eligible,Greece
2022,Ioannis Komniniadis,G,6-0,-,Iraklis BC,,2028 NBA Draft Eligible,Greece
2022,Antonios Koniaris,G,6-4,190,AEK Athens,Chania,"2019 NBA Draft, Undrafted",Greece
2022,Anastaasios Konstantinidis,F,6-6,-,Aris BC,,2026 NBA Draft Eligible,Greece
2022,Thomas Kottas,C,6-10,250,Aris BC,Ptolemaida,"2018 NBA Draft, Undrafted",Greece
2022,Ioannis Kouzeloglou,F,6-8,202,AEK Athens,Thessaloniki,"2017 NBA Draft, Undrafted",Greece
2022,Ousman Krubally,F,6-6,195,Ermis Agias Larissa,Atlanta (GA),"2010 NBA Draft, Undrafted",United States
2022,Angelos Lagios,F,6-7,205,ASP Promitheas Patras,,2025 NBA Draft Eligible,Greece
2022,Keith Langford,G,6-4,202,AEK Athens,Fort Worth (TX),"2005 NBA Draft, Undrafted",United States
2022,Kevin Langford,F,6-7,225,Ionikos Nikaias BC,Fort Worth (TX),"2009 NBA Draft, Undrafted",United States
2022,Giannoulis Larentzakis,GF,6-5,200,Olympiacos,Amarousio,"2015 NBA Draft, Undrafted",Greece
2022,Anthony Lee,F,6-9,240,PAOK BC,Orlando (FL),"2015 NBA Draft, Undrafted",United States
2022,Paris Lee,G,6-0,185,Panathinaikos,Maywood (IL),"2017 NBA Draft, Undrafted",United States
2022,Marcus Lewis,G,6-5,185,GS Lavrio,Streamwood (IL),"2014 NBA Draft, Undrafted",United States
2022,Nikos Liakopoulos,G,6-3,180,Ionikos Nikaias BC,Athens,"2005 NBA Draft, Undrafted",Greece
2022,Eric Lockett,F,6-5,193,Aris BC,Atlanta (GA),"2019 NBA Draft, Undrafted",United States
2022,Elijah Long,G,6-1,190,AS Apollon Patras,Mississauga,"2020 NBA Draft, Undrafted",Canada
2022,Naz Long,G,6-4,218,Panathinaikos,Mississauga,"2017 NBA Draft, Undrafted",CanadaGreece
2022,Michail Lountzis,G,6-4,185,Olympiacos,Amarousio,"2020 NBA Draft, Undrafted",Greece
2022,Jermaine Love-Roberts,G,6-2,175,PAOK BC,Chicago Heights (IL),"2012 NBA Draft, Undrafted",United States
2022,Reggie Lynch,FC,6-10,260,Iraklis BC,Edina (MN),"2018 NBA Draft, Undrafted",United States
2022,Daryl Macon,G,6-3,185,Panathinaikos,Little Rock (AR),"2018 NBA Draft, Undrafted",United States
2022,Ilias Manias,G,6-1,165,Peristeri BC,,"2023 NBA Draft, Undrafted",United StatesGreece
2022,Evangelos Mantzaris,G,6-5,210,PAOK BC,Athens,"2012 NBA Draft, Undrafted",Greece
2022,Lefteris Mantzoukas,F,6-9,220,Panathinaikos,Ioannina,2025 NBA Draft Eligible,Greece
2022,Evangelos Margaritis,FC,6-8,245,Kolossos Rodou BC,Athens,"2004 NBA Draft, Undrafted",Greece
2022,Marin Maric,C,6-11,240,Ermis Agias Larissa,Split,"2018 NBA Draft, Undrafted",Croatia
2022,Hassan Martin,F,6-7,235,Olympiacos,Staten Island (NY),"2017 NBA Draft, Undrafted",United States
2022,Dimitris Mavroeidis,C,6-10,265,AEK Athens,Maroussi,"2007 NBA Draft, Undrafted",Greece
2022,Loukas Mavrokefalidis,C,6-10,260,Ionikos Nikaias BC,Jesenik,2006 Rnd 2 Pick 27,Greece
2022,Erik McCree,F,6-8,228,Peristeri BC,Winter Garden (FL),"2017 NBA Draft, Undrafted",United States
2022,Shaquielle McKissic,F,6-5,200,Olympiacos,Seattle (WA),"2015 NBA Draft, Undrafted",United States
2022,Jeremy McLaughlin,C,6-7,225,AS Apollon Patras,Greenville (SC),"2019 NBA Draft, Undrafted",United States
2022,Tre McLean,GF,6-5,195,AS Apollon Patras,Charleston (SC),"2017 NBA Draft, Undrafted",United States
2022,Blaz Mesicek,G,6-6,170,Kolossos Rodou BC,Ljubljana,"2019 NBA Draft, Undrafted",Slovenia
2022,Isaiah Miles,F,6-8,220,ASP Promitheas Patras,Baltimore (MD),"2016 NBA Draft, Undrafted",United States
2022,Ian Miller,G,6-3,198,Peristeri BC,Charlotte (NC),"2014 NBA Draft, Undrafted",United States
2022,Shonn Miller,F,6-7,210,Kolossos Rodou BC,Euclid (OH),"2016 NBA Draft, Undrafted",United States
2022,Luka Mirosavic,G,6-5,-,Kolossos Rodou BC,,2024 NBA Draft Eligible,Greece
2022,Giannis Molfetas,GF,6-5,196,AS Apollon Patras,Patras,"2014 NBA Draft, Undrafted",Greece
2022,Stefan Momirov,G,6-6,192,Kolossos Rodou BC,Vrsac,"2021 NBA Draft, Undrafted",Serbia
2022,"Robert Montgomery, Jr.",F,6-6,225,AS Apollon Patras,Baltimore (MD),"2020 NBA Draft, Undrafted",United States
2022,Stefan Moody,G,5-10,179,Ermis Agias Larissa,Kissimmee (FL),"2016 NBA Draft, Undrafted",United States
2022,Dimitris Moraitis,G,6-4,172,Peristeri BC,Amarousio,"2021 NBA Draft, Undrafted",Greece
2022,Yanick Moreira,C,6-11,220,Peristeri BC,Luanda,"2015 NBA Draft, Undrafted",Angola
2022,Vasilis Mouratos,G,6-4,192,GS Lavrio,Amarousio,"2019 NBA Draft, Undrafted",Greece
2022,Spyridon Mourtos,G,6-6,185,Ionikos Nikaias BC,Cholargos,"2012 NBA Draft, Undrafted",Greece
2022,Muhaymin Mustafa,G,6-5,187,Ionikos Nikaias BC,Ortakoy,"2021 NBA Draft, Undrafted",TurkeyCyprus
2022,Nemanja Nedovic,G,6-3,192,Panathinaikos,Nova Varos,2013 Rnd 1 Pick 30,Serbia
2022,Georgios Neofytos,G,6-2,-,ASP Promitheas Patras,,2025 NBA Draft Eligible,Greece
2022,Omer Netzipoglou,G,6-5,176,Aris BC,,2024 NBA Draft Eligible,Greece
2022,Alexandros Nikolaidis,G,6-3,174,GS Lavrio,,2024 NBA Draft Eligible,Greece
2022,Derek Ogbeide,C,6-9,250,PAOK BC,Lagos,"2019 NBA Draft, Undrafted",NigeriaUnited States
2022,Kostas Oikonomopoulos,G,6-4,182,Kolossos Rodou BC,Amarousio,"2018 NBA Draft, Undrafted",Greece
2022,Sotirios Oikonomopoulos,G,6-3,-,Olympiacos,,2025 NBA Draft Eligible,Greece
2022,Josh Owens,F,6-8,240,Ionikos Nikaias BC,Kennesaw (GA),"2012 NBA Draft, Undrafted",United States
2022,Kostas Papadakis,G,6-3,173,Iraklis BC,Athens,"2020 NBA Draft, Undrafted",Greece
2022,Fotis Papafotiou,G,6-3,-,AS Apollon Patras,,"2018 NBA Draft, Undrafted",Greece
2022,George Papagiannis,C,7-2,275,Panathinaikos,Amarousio,2016 Rnd 1 Pick 13,Greece
2022,Kostas Papanikolaou,F,6-8,225,Olympiacos,Trikala,2012 Rnd 2 Pick 18,Greece
2022,Nontas Papantoniou,G,6-3,215,Ermis Agias Larissa,Cholargos,"2012 NBA Draft, Undrafted",Greece
2022,Ioannis Papapetrou,F,6-8,225,Panathinaikos,Patras,"2014 NBA Draft, Undrafted",Greece
2022,Nikos Pappas,G,6-4,200,AEK Athens,Amarousio,"2012 NBA Draft, Undrafted",Greece
2022,Adonte Parker,G,6-0,186,Ionikos Nikaias BC,Harvey (IL),"2012 NBA Draft, Undrafted",United States
2022,Kendrick Perry,G,6-0,180,Panathinaikos,Ocoee (FL),"2014 NBA Draft, Undrafted",United StatesMontenegro
2022,Nikos Persidis,F,6-7,216,GS Lavrio,Chalcis,"2017 NBA Draft, Undrafted",Greece
2022,Georgios Petanidis,F,6-7,-,Iraklis BC,,2025 NBA Draft Eligible,Greece
